,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
9157,Condo/Co-op,15 Scuppo Rd #903,Danbury,CT,6811.0,260000.0,2.0,1.5,1350.0,0.0,2005,375.0,http://www.redfin.com/CT/Danbury/15-Scuppo-Rd-06811/unit-903/home/106988062,41.3909009,-73.48428840000003
9158,Condo/Co-op,19 Crown St #3,Danbury,CT,6810.0,289900.0,3.0,1.5,1488.0,0.0,2006,225.0,http://www.redfin.com/CT/Danbury/19-Crown-St-06810/unit-3/home/106988808,41.4023046,-73.4359199
9159,Condo/Co-op,14 South St #6,Danbury,CT,6810.0,270000.0,2.0,1.5,1410.0,0.0,1994,270.0,http://www.redfin.com/CT/Danbury/14-South-St-06810/unit-6/home/106989739,41.383529700000004,-73.42561500000002
9160,Condo/Co-op,160 Shelter Rock Rd #10,Danbury,CT,6810.0,234999.0,2.0,1.5,1330.0,0.0,2003,265.0,http://www.redfin.com/CT/Danbury/160-Shelter-Rock-Rd-06810/unit-10/home/107001704,41.3957556,-73.4121677
9161,Condo/Co-op,41 Tamarack Ave #105,Danbury,CT,6811.0,269900.0,2.0,1.5,1270.0,0.0,1994,260.0,http://www.redfin.com/CT/Danbury/41-Tamarack-Ave-06811/unit-105/home/106999839,41.416037,-73.45071850000002
9162,Condo/Co-op,12 Bergh St #2,Danbury,CT,6810.0,199900.0,2.0,1.5,1096.0,0.0,1989,170.0,http://www.redfin.com/CT/Danbury/12-Bergh-St-06810/unit-2/home/106987806,41.394985299999995,-73.474541
9163,Condo/Co-op,5 Ellsworth Ave Unit D,Danbury,CT,6810.0,175000.0,2.0,1.5,1000.0,0.0,1984,392.0,http://www.redfin.com/CT/Danbury/5-Ellsworth-Ave-06810/unit-D/home/106982972,41.401118,-73.451656
9164,Single Family Residential,29 Pocono Point Rd #29,Danbury,CT,6810.0,119000.0,3.0,1.5,924.0,0.0,2014,535.0,http://www.redfin.com/CT/Danbury/29-Pocono-Point-Rd-06811/unit-29/home/172356442,41.4602819,-73.43441130000002
9165,Condo/Co-op,16 Scuppo Rd Unit E-10,Danbury,CT,6811.0,165000.0,2.0,1.5,1000.0,0.0,1973,305.0,http://www.redfin.com/CT/Danbury/16-Scuppo-Rd-06811/unit-E-10/home/171030452,41.391096999999995,-73.482496
9166,Single Family Residential,46 Kenosia Ave #30,Danbury,CT,6810.0,98500.0,2.0,1.5,910.0,0.0,2010,425.0,http://www.redfin.com/CT/Danbury/46-Kenosia-Ave-06810/unit-30/home/106983959,41.37759920000001,-73.4911238
9167,Condo/Co-op,23 Scuppo Rd Unit 1-12,Danbury,CT,6811.0,179000.0,2.0,1.5,1142.0,0.0,2006,225.0,http://www.redfin.com/CT/Danbury/23-Scuppo-Rd-06811/unit-1-12/home/106989311,41.3914033,-73.48051629999998
9168,Condo/Co-op,16 Hayestown Rd Unit A101,Danbury,CT,6811.0,435000.0,2.0,2.0,1591.0,0.0,2006,496.0,http://www.redfin.com/CT/Danbury/16-Hayestown-Rd-06811/unit-A101/home/107005501,41.422466299999996,-73.4541773
9169,Condo/Co-op,328 Center Meadow Ln,Danbury,CT,6810.0,375000.0,2.0,2.0,1330.0,0.0,2018,343.0,http://www.redfin.com/CT/Danbury/328-Center-Meadow-Ln-06810/home/110022969,41.3873284,-73.528954
9170,Single Family Residential,3 Royal Pine Dr,Danbury,CT,6811.0,369000.0,3.0,2.0,1716.0,0.0,1971,0.0,http://www.redfin.com/CT/Danbury/3-Royal-Pine-Dr-06811/home/106994288,41.4293186,-73.4279427
9172,Condo/Co-op,727 Center Meadow Ln #727,Danbury,CT,6810.0,369000.0,2.0,2.0,1330.0,0.0,2017,335.0,http://www.redfin.com/CT/Danbury/727-Center-Meadow-Ln-06810/unit-727/home/172283536,41.387812,-73.528842
9173,Condo/Co-op,1 Rivington Way #205,Danbury,CT,6810.0,339000.0,2.0,2.0,1190.0,0.0,2007,432.0,http://www.redfin.com/CT/Danbury/1-Rivington-Rd-06810/unit-205/home/106987413,41.3891659,-73.52602940000001
9174,Condo/Co-op,16 Hayestown Rd Unit C104,Danbury,CT,6811.0,499000.0,2.0,2.0,1603.0,0.0,2006,545.0,http://www.redfin.com/CT/Danbury/16-Hayestown-Rd-06811/unit-C104/home/106988059,41.422466299999996,-73.4541773
9175,Condo/Co-op,16 Hayestown Rd #4206,Danbury,CT,6811.0,560000.0,2.0,2.0,1591.0,0.0,2006,541.0,http://www.redfin.com/CT/Danbury/16-Hayestown-Rd-06811/unit-4206/home/145547502,41.422466299999996,-73.4541773
