PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE
Single Family Residential,Silverbrook 3C,Trussville,AL,35173,418000,5,3,3429,,,0,http://www.redfin.com/AL/Trussville/Stockton/Silverbrook-3C/home/172611722,33.6522348,-86.5525921
Single Family Residential,Silverbrook 3A,Trussville,AL,35173,413000,5,3,3483,,,0,http://www.redfin.com/AL/Trussville/Stockton/Silverbrook-3A/home/172611721,33.6522348,-86.5525921
Single Family Residential,The Reges,Trussville,AL,35173,261900,4,2.5,2532,,,0,http://www.redfin.com/AL/Trussville/Carrington-Lakes/The-Reges/home/102415095,33.6425866,-86.5322952
Single Family Residential,Tanglewood,Trussville,AL,35173,407000,4,3,2753,,,0,http://www.redfin.com/AL/Trussville/Longmeadow/Tanglewood/home/171052960,33.661643,-86.601159
Single Family Residential,Sagewood,Trussville,AL,35173,412000,4,3.5,2942,,,0,http://www.redfin.com/AL/Trussville/Longmeadow/Sagewood/home/171052961,33.661643,-86.601159
Single Family Residential,Millbrook,Trussville,AL,35173,372000,3,2,2262,,,0,http://www.redfin.com/AL/Trussville/Longmeadow/Millbrook/home/171052963,33.661643,-86.601159
Single Family Residential,Rosemont,Trussville,AL,35173,469000,5,4,4030,,,0,http://www.redfin.com/AL/Trussville/Longmeadow/Rosemont/home/171052962,33.661643,-86.601159
Single Family Residential,Coventry,Trussville,AL,35173,403000,4,3,2742,,,0,http://www.redfin.com/AL/Trussville/Longmeadow/Coventry/home/171052964,33.661643,-86.601159
Single Family Residential,Collinwood,Trussville,AL,35173,353000,3,2,1884,,,0,http://www.redfin.com/AL/Trussville/Longmeadow/Collinwood/home/171052965,33.661643,-86.601159
Single Family Residential,Griffin SL,Pelham,AL,35124,308000,3,3,2085,,,0,http://www.redfin.com/AL/Pelham/Simms-Landing/Griffin-SL/home/172606649,33.268788,-86.7883799
Single Family Residential,Andrew,Pelham,AL,35124,412000,4,3.5,2994,,,0,http://www.redfin.com/AL/Pelham/Simms-Landing/Andrew/home/172272880,33.268788,-86.7883799
Single Family Residential,Statesboro SL,Pelham,AL,35124,274000,3,2,1654,,,0,http://www.redfin.com/AL/Pelham/Simms-Landing/Statesboro-SL/home/172523047,33.268788,-86.7883799
Single Family Residential,Platte SL,Pelham,AL,35124,302000,3,2.5,2081,,,0,http://www.redfin.com/AL/Pelham/Simms-Landing/Platte-SL/home/172523046,33.268788,-86.7883799
Single Family Residential,Spruce SL,Pelham,AL,35124,318000,4,2.5,2351,,,0,http://www.redfin.com/AL/Pelham/Simms-Landing/Spruce-SL/home/172523045,33.268788,-86.7883799
Single Family Residential,Athens,Pelham,AL,35124,362070,4,2.5,2601,,,0,http://www.redfin.com/AL/Pelham/Simms-Landing/Athens/home/172513073,33.268788,-86.7883799
Single Family Residential,Bristol,Pelham,AL,35124,286000,3,2,1760,,,0,http://www.redfin.com/AL/Pelham/Simms-Landing/Bristol/home/172264477,33.268788,-86.7883799
Single Family Residential,Franklin,Pelham,AL,35124,341000,4,2.5,2752,,,0,http://www.redfin.com/AL/Pelham/Simms-Landing/Franklin/home/172264476,33.268788,-86.7883799
Single Family Residential,Garrett,Pelham,AL,35124,362000,4,3,2977,,,0,http://www.redfin.com/AL/Pelham/Simms-Landing/Garrett/home/172264475,33.268788,-86.7883799
Single Family Residential,Jefferson,Pelham,AL,35124,344000,4,3,2850,,,0,http://www.redfin.com/AL/Pelham/Simms-Landing/Jefferson/home/172264474,33.268788,-86.7883799
Single Family Residential,Lexington,Pelham,AL,35124,303500,3,2,1858,,,0,http://www.redfin.com/AL/Pelham/Simms-Landing/Lexington/home/172264473,33.268788,-86.7883799
Single Family Residential,Mansfield,Pelham,AL,35124,322000,4,3,2358,,,0,http://www.redfin.com/AL/Pelham/Simms-Landing/Mansfield/home/172264472,33.268788,-86.7883799
Single Family Residential,Bedford,Pelham,AL,35124,295500,3,2,2015,,,0,http://www.redfin.com/AL/Pelham/Simms-Landing/Bedford/home/172264471,33.268788,-86.7883799
Single Family Residential,Brookhaven,Pelham,AL,35124,402000,4,2.5,2630,,,0,http://www.redfin.com/AL/Pelham/Simms-Landing/Brookhaven/home/172264469,33.268788,-86.7883799
Single Family Residential,Jordan,Pelham,AL,35124,382000,4,2.5,2410,,,0,http://www.redfin.com/AL/Pelham/Simms-Landing/Jordan/home/172264468,33.268788,-86.7883799
Single Family Residential,The Azalea Rose,Chelsea,AL,35043,546638,5,4,2655,,,0,http://www.redfin.com/AL/Chelsea/The-Highlands/The-Azalea-Rose/home/167059822,33.3284266,-86.6796313
Single Family Residential,The Azalea Glen,Chelsea,AL,35043,603709,5,4,3111,,,0,http://www.redfin.com/AL/Chelsea/The-Highlands/The-Azalea-Glen/home/172390799,33.3284266,-86.6796313
Single Family Residential,The Azalea,Chelsea,AL,35043,549927,5,4,2645,,,0,http://www.redfin.com/AL/Chelsea/The-Highlands/The-Azalea/home/171200620,33.3284266,-86.6796313
Single Family Residential,107 Pine Manor Dr,Madison,AL,35756,364900,4,3,2600,11761,,25,http://www.redfin.com/AL/Madison/Pine-Manor-Dr-35756/home/167808120,34.69595,-86.80144
Single Family Residential,113 Maple Ridge Blvd,Madison,AL,35757,255000,3,2,2614,8400,,33,http://www.redfin.com/AL/Madison/113-Maple-Ridge-Blvd-NW-35757/home/127115955,34.7638377,-86.7689157
Townhouse,139 John Deere Way,Madison,AL,35757,253650,3,2,1850,,,117,http://www.redfin.com/AL/Madison/139-John-Deere-WAY-35757/home/172690232,34.75264842,-86.76989411
Townhouse,137 John Deere Way,Madison,AL,35757,253650,3,2,1850,,,117,http://www.redfin.com/AL/Madison/137-John-Deere-WAY-35757/home/172690219,34.75248975,-86.77023744
Townhouse,141 John Deere Way,Madison,AL,35757,258650,3,2,1837,,,117,http://www.redfin.com/AL/Madison/141-John-Deere-WAY-35757/home/172690207,34.75254264,-86.77002286
Townhouse,135 John Deere Way,Madison,AL,35757,258650,3,2,1837,,,117,http://www.redfin.com/AL/Madison/135-John-Deere-WAY-35757/home/172690186,34.75245449,-86.7704091
Single Family Residential,140 Maple Ridge Blvd,Madison,AL,35757,238420,4,2.5,1946,7645,,33,http://www.redfin.com/AL/Madison/140-Maple-Ridge-Blvd-NW-35757/home/172687617,34.7642926,-86.7702507
Townhouse,166 John Deere Way,Madison,AL,35757,250650,3,2,1850,,,117,http://www.redfin.com/AL/Madison/166-John-Deere-WAY-35757/home/172685007,34.75254264,-86.77038764
Townhouse,164 John Deere Way,Madison,AL,35757,250650,3,2,1850,,,117,http://www.redfin.com/AL/Madison/164-John-Deere-WAY-35757/home/172685005,34.75271894,-86.77066659
Townhouse,162 John Deere Way,Madison,AL,35757,255650,3,2,1837,,,117,http://www.redfin.com/AL/Madison/162-John-Deere-WAY-35757/home/172685001,34.7524016,-86.77103137
Single Family Residential,365 Mill Rd,Madison,AL,35758,249900,4,2,2100,11761,,0,http://www.redfin.com/AL/Madison/365-Mill-Rd-35758/home/127640524,34.6997943,-86.7536975
Single Family Residential,12917 Nani Dr,Madison,AL,35756,229900,4,2,2156,19240,,0,http://www.redfin.com/AL/Madison/12917-Nani-Dr-35756/home/80557898,34.7436683,-86.8847908
Single Family Residential,111 Cormorant Lndg,Madison,AL,35758,405430,4,3.5,3507,9238,,23,http://www.redfin.com/AL/Madison/111-Cormorant-Lndg-35758/home/172677436,34.6911144,-86.7657119
Single Family Residential,100 Star Chase Ln,Madison,AL,35758,485000,4,3.5,3676,17424,,50,http://www.redfin.com/AL/Madison/100-Starchase-Ln-35758/home/126468789,34.7515368,-86.7295547
Single Family Residential,12906 Hudbug Dr,Athens,AL,35611,281485,4,2,2314,9583,,0,http://www.redfin.com/AL/Athens/12906-Hudbug-DR-35611/home/172664046,34.744201,-86.887536
Single Family Residential,12851 Juniors Dr,Athens,AL,35611,243510,3,2,1917,7840,,0,http://www.redfin.com/AL/Athens/12851-Juniors-DR-35611/home/172663847,34.744201,-86.887536
Townhouse,128 Bourbon Aly,Madison,AL,35758,399900,3,2.5,2228,2640,,117,http://www.redfin.com/AL/Madison/128-Bourbon-ALY-35758/home/172662688,34.6788,-86.7231
Townhouse,124 Bourbon Aly,Madison,AL,35758,389900,3,2.5,2228,2640,,117,http://www.redfin.com/AL/Madison/124-Bourbon-ALY-35758/home/172662617,34.6788,-86.7231
Townhouse,120 Bourbon Aly,Madison,AL,35758,384900,3,2.5,1825,2970,,117,http://www.redfin.com/AL/Madison/120-Bourbon-ALY-35758/home/172662615,34.6788,-86.7231
Townhouse,108 Grove Park Ln,Madison,AL,35758,249000,3,2.5,2217,,,42,http://www.redfin.com/AL/Madison/108-Grove-Park-Ln-35758/home/127341866,34.7318108,-86.7790763
Single Family Residential,187 Summer Pointe Ln,Madison,AL,35757,263938,4,2.5,1990,16552,,6,http://www.redfin.com/AL/Madison/187-Summer-Pointe-Ln-NW-35757/home/172658151,34.7755041,-86.7368814
Single Family Residential,13 Allen St,Madison,AL,35758,189000,3,1.5,1417,,,0,http://www.redfin.com/AL/Madison/13-Allen-St-35758/home/127129664,34.6932588,-86.7537564
Single Family Residential,12719 Burgreen Rd,Madison,AL,35756,225000,3,2,1629,24829,,0,http://www.redfin.com/AL/Madison/12719-Burgreen-Rd-35756/home/80576150,34.7396962,-86.7970225
Single Family Residential,8817 Belle Mor Dr,Madison,AL,35758,259500,4,3,2820,11761,,0,http://www.redfin.com/AL/Madison/8817-Belle-Mor-Dr-NW-35758/home/127021177,34.754716,-86.7842413
Single Family Residential,118 Cragen Ln,Madison,AL,35756,319900,3,2,1946,8370,,54,http://www.redfin.com/AL/Madison/118-Cragen-Ln-35756/home/167808131,34.6873313,-86.8082344
Single Family Residential,12827 Juniors Dr,Athens,AL,35611,255855,4,2,2180,7840,,0,http://www.redfin.com/AL/Athens/12827-Juniors-DR-35611/home/172610616,34.744201,-86.887536
Single Family Residential,12863 Juniors Dr,Athens,AL,35611,228085,3,2,1648,7840,,0,http://www.redfin.com/AL/Athens/12863-Juniors-DR-35611/home/172610471,34.744201,-86.887536
Single Family Residential,255 Dustin Ln,Madison,AL,35757,349900,4,3.5,3565,10018,,33,http://www.redfin.com/AL/Madison/255-Dustin-Ln-NW-35757/home/127712718,34.768768,-86.7809298
Single Family Residential,108 Bordeaux Ln,Madison,AL,35757,259900,4,3,2450,19166,,0,http://www.redfin.com/AL/Madison/108-Bordeaux-Ln-35757/home/126948045,34.7665705,-86.7695439
Single Family Residential,109 Gary Allen Blvd,Madison,AL,35757,320872,4,2.5,2681,11325,,13,http://www.redfin.com/AL/Madison/109-Gary-Allen-BLVD-35757/home/172551193,34.807854,-86.745632
Single Family Residential,110 Gary Allen Blvd,Madison,AL,35757,366480,4,3.5,2968,9147,,13,http://www.redfin.com/AL/Madison/110-Gary-Allen-BLVD-35757/home/172538757,34.807951,-86.745632
Single Family Residential,108 Gary Allen Blvd,Madison,AL,35757,369963,4,3.5,3171,9147,,13,http://www.redfin.com/AL/Madison/108-Gary-Allen-BLVD-35757/home/172538210,34.808127,-86.745675
Single Family Residential,111 Overview Dr,Madison,AL,35758,889000,6,5,6853,39639,,58,http://www.redfin.com/AL/Madison/111-Overview-Dr-35758/home/126488851,34.7260097,-86.7337398
Single Family Residential,201 De Jan Rd,Madison,AL,35758,309900,5,3.5,3576,9583,,13,http://www.redfin.com/AL/Madison/201-De-Jan-Rd-35758/home/127082148,34.7392722,-86.7857974
Single Family Residential,207 Boulton Ct,Madison,AL,35756,459900,4,4,3100,15245,,50,http://www.redfin.com/AL/Madison/207-Boulton-Ct-35756/home/80568187,34.7116491,-86.7890435
Single Family Residential,128 Maple Ridge Blvd,Madison,AL,35757,232640,4,2,1884,7645,,33,http://www.redfin.com/AL/Madison/128-Maple-Ridge-Blvd-NW-35757/home/172522565,34.7642926,-86.7702507
Single Family Residential,6502 NW Rolphmire Ln,Madison,AL,35757,368900,3,2,2383,8712,,58,http://www.redfin.com/AL/Madison/6502-NW-Rolphmire-LN-35757/home/172481456,34.7767452,-86.74157728
Single Family Residential,9516 NW Abington Cove Blvd,Madison,AL,35757,349900,3,2.5,2490,8712,,58,http://www.redfin.com/AL/Huntsville/Unknown-35757/home/170948574,34.7641648,-86.7787244
Townhouse,348 Falling Water Ln,Huntsville,AL,35756,205260,3,3,1329,3484,,119,http://www.redfin.com/AL/Madison/348-Falling-Water-Ln-SW-35756/home/172462611,34.6129754,-86.7425652
Townhouse,350 Falling Water Ln,Huntsville,AL,35756,194660,3,3,1329,2178,,119,http://www.redfin.com/AL/Madison/350-Falling-Water-Ln-SW-35756/home/172462600,34.6129754,-86.7425652
Townhouse,352 Falling Water Ln,Huntsville,AL,35756,194660,3,3,1329,2178,,119,http://www.redfin.com/AL/Madison/352-Falling-Water-Ln-SW-35756/home/172462585,34.6129754,-86.7425652
Townhouse,354 Falling Water Ln,Huntsville,AL,35756,194660,3,3,1329,2178,,119,http://www.redfin.com/AL/Madison/354-Falling-Water-Ln-SW-35756/home/172462565,34.6129754,-86.7425652
Single Family Residential,1004 Mahan Dr,Madison,AL,35758,199999,3,2,1900,16800,,0,http://www.redfin.com/AL/Madison/1004-Mahan-Dr-35758/home/126868393,34.7103951,-86.7200829
Single Family Residential,105 Manor Hill Cir,Huntsville,AL,35806,277320,4,3,2265,13939,,0,http://www.redfin.com/AL/Huntsville/105-Manor-Hill-CIR-35806/home/172262593,34.796323,-86.721804
Single Family Residential,145 Legacy Trace Dr,Huntsville,AL,35806,258120,3,2,2010,13503,,0,http://www.redfin.com/AL/Huntsville/145-Legacy-Trace-DR-35806/home/172262506,34.79652,-86.72148
Single Family Residential,104 Metaire Ln,Madison,AL,35758,624900,4,2,4324,148104,,0,http://www.redfin.com/AL/Madison/104-Metaire-Ln-35758/home/127563450,34.7213584,-86.7187072
Single Family Residential,104 Cliftmere Pl,Madison,AL,35758,679900,4,4.5,4687,21780,,58,http://www.redfin.com/AL/Madison/104-Cliftmere-Pl-35758/home/126686058,34.7294853,-86.7379048
Single Family Residential,216 St Louis St,Madison,AL,35758,428525,3,2,1780,9360,,150,http://www.redfin.com/AL/Madison/216-St-Louis-ST-35758/home/172069214,34.6798,-86.7213
Single Family Residential,121 Spotted Fawn Rd,Madison,AL,35758,345000,5,3,2956,10890,,14,http://www.redfin.com/AL/Madison/121-Spotted-Fawn-Rd-35758/home/127578111,34.7090017,-86.7624952
Single Family Residential,146 Bourbon Aly,Madison,AL,35758,625000,4,3.5,2835,7488,,150,http://www.redfin.com/AL/Madison/146-Bourbon-ALY-35758/home/172066456,34.68299325,-86.72221098
Townhouse,103 Woodsbrook Pl,Huntsville,AL,35756,215360,3,2.5,1680,2613,,135,http://www.redfin.com/AL/Madison/103-Woodsbrook-Pl-SW-35756/home/126271212,34.611827,-86.7386889
Townhouse,105 Woodsbrook Pl,Huntsville,AL,35756,215360,3,2.5,1680,2613,,135,http://www.redfin.com/AL/Madison/105-Woodsbrook-Pl-SW-35756/home/126271578,34.611828,-86.738769
Townhouse,109 Woodsbrook Pl,Huntsville,AL,35756,215360,3,2.5,1680,2613,,135,http://www.redfin.com/AL/Madison/109-Woodsbrook-Pl-SW-35756/home/126238401,34.61183,-86.738928
Townhouse,111 Woodsbrook Pl,Huntsville,AL,35756,225360,3,2.5,1680,3920,,135,http://www.redfin.com/AL/Madison/111-Woodsbrook-Pl-SW-35756/home/126619971,34.611831,-86.7390269
Single Family Residential,211 Properzi Way,Huntsville,AL,35824,266330,4,3,2305,10890,,38,http://www.redfin.com/AL/Huntsville/211-Properzi-Way-SW-35824/home/145431197,34.6334189,-86.7225455
Single Family Residential,207 Taunton St,Huntsville,AL,35824,274405,5,3,2505,10890,,38,http://www.redfin.com/AL/Huntsville/207-Taunton-St-35824/home/145431174,34.6334189,-86.7225455
Single Family Residential,121 Lombard St #83,Madison,AL,35756,399900,3,2,1645,4370,,108,http://www.redfin.com/AL/Unknown/121-Lombard-St-35756/unit-83/home/171973133,34.72583565,-86.82069533
Single Family Residential,107 Wesley Clark Blvd,Madison,AL,35756,495000,4,3.5,4833,15750,,27,http://www.redfin.com/AL/Madison/107-Wesly-Clark-Blvd-35756/home/80573341,34.6984344,-86.7904487
Single Family Residential,126 Oak Manor Ln,Madison,AL,35756,949900,4,5,4429,15836,,108,http://www.redfin.com/AL/Unknown/126-Oak-Manor-Ln-35756/home/171967086,34.72692963,-86.81875165
Single Family Residential,107 Lombard St #76,Madison,AL,35756,494900,4,3.5,2452,4830,,108,http://www.redfin.com/AL/Unknown/107-Lombard-St-35756/unit-76/home/171959395,34.7269467,-86.82047003
Single Family Residential,134 Park Trail Dr,Madison,AL,35756,417800,4,3.75,3359,10890,,13,http://www.redfin.com/AL/Madison/134-Park-Trail-DR-Unknown/home/171959071,34.70972154,-86.81744142
Single Family Residential,102 Frontgate Ct,Madison,AL,35757,290000,4,2.5,2597,,,0,http://www.redfin.com/AL/Madison/102-Frontgate-Ct-35757/home/125863609,34.8177837,-86.7221857
Single Family Residential,120 Bur Oak Dr #59,Madison,AL,35756,399900,4,3,2171,4830,,108,http://www.redfin.com/AL/Unknown/120-Bur-Oak-Dr-35756/unit-59/home/171957389,34.72614178,-86.8199629
Single Family Residential,118 Bur Oak Dr,Madison,AL,35756,424900,3,2.5,2277,4830,,108,http://www.redfin.com/AL/Unknown/118-Bur-Oak-Dr-35756/home/171956443,34.72604434,-86.81997968
Single Family Residential,136 Starling Dr,Madison,AL,35756,444740,4,4.5,2970,13395,,21,http://www.redfin.com/AL/Madison/136-Starling-35756/home/171789039,34.7100975,-86.8224141
Single Family Residential,134 Starling Dr,Madison,AL,35756,457848,4,3,3172,13395,,21,http://www.redfin.com/AL/Madison/134-Starling-35756/home/171743637,34.7110058,-86.8221307
Single Family Residential,100 Towhee Way,Madison,AL,35756,522570,4,4.5,3673,17424,,21,http://www.redfin.com/AL/Unknown/100-Towhee-Way-35756/home/171704171,34.71185426,-86.82246913
Single Family Residential,142 Clubhouse Ln,Madison,AL,35757,264999,4,2.75,2386,,,0,http://www.redfin.com/AL/Madison/142-Clubhouse-Ln-35757/home/126328024,34.7610242,-86.7782995
Single Family Residential,29 Dylan Rd,Madison,AL,35756,349900,4,2.5,2500,9060,,33,http://www.redfin.com/AL/Madison/29-Dylan-Rd-35756/home/171556852,34.6839875,-86.8027018
Single Family Residential,104 Manor Hill Cir,Huntsville,AL,35806,287120,4,3,2265,13939,,0,http://www.redfin.com/AL/Huntsville/104-Manor-Hill-CIR-35806/home/171553042,34.796597,-86.721802
Single Family Residential,27 Burke Ave,Madison,AL,35756,349865,5,2.5,3401,8640,,33,http://www.redfin.com/AL/Madison/27-Burke-Ave-35756/home/171550881,34.6848937,-86.8032602
Single Family Residential,25 Burke Ave,Madison,AL,35756,330524,4,3,2487,8640,,33,http://www.redfin.com/AL/Madison/25-Burke-Ave-35756/home/170247806,34.6848769,-86.8032602
Single Family Residential,607 Melbridge Dr,Madison,AL,35756,419000,5,4,4215,8712,,29,http://www.redfin.com/AL/Madison/607-Melbridge-Dr-35756/home/171550879,34.73863315,-86.8022
Single Family Residential,606 Melbridge Dr,Madison,AL,35756,403800,5,4,3827,8712,,25,http://www.redfin.com/AL/Madison/606-Melbridge-Dr-35756/home/171550878,34.73856262,-86.80224292
Single Family Residential,605 Melbridge Dr,Madison,AL,35756,434100,6,5.5,4770,9147,,29,http://www.redfin.com/AL/Madison/605-Melbridge-Dr-35756/home/171550877,34.73872131,-86.80222146
Single Family Residential,604 Melbridge Dr,Madison,AL,35756,377600,5,4,3290,11325,,29,http://www.redfin.com/AL/Madison/604-Melbridge-Dr-35756/home/171550876,34.73884474,-86.80245749
Single Family Residential,602 Melbridge Dr,Madison,AL,35756,464400,6,5,5422,11325,,29,http://www.redfin.com/AL/Madison/602-Melbridge-Dr-35756/home/171550874,34.73852735,-86.80194251
Single Family Residential,600 Melbridge Dr,Madison,AL,35756,398800,5,4,3501,8712,,29,http://www.redfin.com/AL/Madison/600-Melbridge-Dr-35756/home/171550873,34.73847445,-86.80209271
Single Family Residential,29 Burke Ave,Madison,AL,35756,288397,3,2,1709,8400,,33,http://www.redfin.com/AL/Madison/29-Burke-Ave-35756/home/171550863,34.6848937,-86.8032602
Single Family Residential,109 Napolean Ave,Madison,AL,35758,458400,4,3,2257,4800,,150,http://www.redfin.com/AL/Madison/109-Napolean-AVE-35758/home/171550862,34.68196323,-86.7199464
Single Family Residential,218 St Louis St,Madison,AL,35758,477350,3,2,2185,4800,,150,http://www.redfin.com/AL/Madison/218-Madison-Blvd-35758/home/171550801,34.68437803,-86.71988724
Single Family Residential,37 Burke Ave,Madison,AL,35756,332500,4,2.5,2752,8400,,33,http://www.redfin.com/AL/Madison/37-Burke-Ave-35756/home/171550740,34.6848937,-86.8032602
Single Family Residential,35 Burke Ave,Madison,AL,35756,294900,3,2,1978,8400,,33,http://www.redfin.com/AL/Madison/35-Burke-Ave-35756/home/171550739,34.6848937,-86.8032602
Single Family Residential,33 Burke Ave,Madison,AL,35756,280254,3,2,1549,8400,,33,http://www.redfin.com/AL/Madison/33-Burke-Ave-35756/home/171550738,34.6848937,-86.8032602
Single Family Residential,0 Burke Ave,Madison,AL,35756,327500,4,2.5,2500,8400,,33,http://www.redfin.com/AL/Madison/Burke-Ave-35756/home/169587957,34.685051,-86.806375
Single Family Residential,31 Burke Ave,Madison,AL,35756,304900,3,2,2178,8640,,33,http://www.redfin.com/AL/Madison/31-Burke-Ave-35756/home/171550737,34.6848937,-86.8032602
Single Family Residential,146 Legacy Trace Dr,Huntsville,AL,35806,294578,4,2.5,2625,17424,,0,http://www.redfin.com/AL/Huntsville/146-Legacy-Trace-DR-35806/home/171534250,34.797477,-86.721948
Single Family Residential,113 Hardiman Place Ln,Madison,AL,35756,324900,4,2.75,2742,21780,,0,http://www.redfin.com/AL/Madison/113-Hardiman-Pl-Ln-35756/home/80573429,34.6974417,-86.7961983
Single Family Residential,182 Tybee Dr,Madison,AL,35756,211670,3,2,1503,6098,,13,http://www.redfin.com/AL/Madison/182-Tybee-Dr-35756/home/171406490,34.6040625,-86.7482176
Single Family Residential,128 Ardsley Dr,Madison,AL,35756,218370,3,2,1717,6534,,13,http://www.redfin.com/AL/Unknown/128-Ardsley-Dr-35756/home/171406473,34.60338586,-86.74883821
Single Family Residential,122 Talia Dr,Madison,AL,35756,378400,4,3,2527,9000,,54,http://www.redfin.com/AL/Madison/122-Talia-Dr-35756/home/144312841,34.687831,-86.807081
Single Family Residential,101 Waxwing St,Madison,AL,35758,373340,3,2.5,2607,8662,,23,http://www.redfin.com/AL/Madison/101-Waxwing-St-35758/home/171305928,34.690259,-86.769854
Single Family Residential,105 Poydras St,Madison,AL,35758,534899,3,2,2183,4791,,150,http://www.redfin.com/AL/Madison/105-Poydras-ST-35758/home/171300263,34.678209,-86.724503
Single Family Residential,107 Poydras St,Madison,AL,35758,536599,3,2,2217,4800,,150,http://www.redfin.com/AL/Madison/107-Poydras-ST-35758/home/171300262,34.678179,-86.724276
Single Family Residential,109 Poydras St,Madison,AL,35758,537599,3,2,2194,4800,,150,http://www.redfin.com/AL/Madison/109-Poydras-ST-35758/home/171300246,34.678142,-86.725092
Single Family Residential,164 Tybee Dr,Madison,AL,35756,203900,3,2,1434,6098,,13,http://www.redfin.com/AL/Madison/164-Tybee-Dr-35756/home/171289402,34.6040625,-86.7482176
Single Family Residential,125 Sorrelweed Dr,Madison,AL,35756,222270,4,2,1820,6098,,13,http://www.redfin.com/AL/Unknown/125-Sorrelweed-Dr-35756/home/171288922,34.60275886,-86.74955704
Single Family Residential,124 Sorrelweed Dr,Madison,AL,35756,218900,3,2,1717,6098,,13,http://www.redfin.com/AL/Unknown/124-Sorrelweed-Dr-35756/home/171288341,34.6027412,-86.74984136
Single Family Residential,118 Legacy Cove Dr,Huntsville,AL,35756,385900,5,4.5,3920,13503,,25,http://www.redfin.com/AL/Madison/118-Legacy-Cove-Dr-SW-35756/home/127129278,34.617726,-86.7291027
Single Family Residential,152 Thomas Dr,Madison,AL,35758,289900,3,2,2466,22880,,0,http://www.redfin.com/AL/Madison/152-Thomas-Dr-35758/home/126098465,34.7363124,-86.7383763
Single Family Residential,108 Oak Brook Cir,Madison,AL,35758,324900,4,3,3398,29620,,0,http://www.redfin.com/AL/Madison/108-Oak-Brook-Cir-35758/home/127567965,34.7092669,-86.7077983
Single Family Residential,109 Lombard St #77,Madison,AL,35756,459900,3,2.5,2314,4370,,108,http://www.redfin.com/AL/Unknown/109-Lombard-St-35756/unit-77/home/171194196,34.72685525,-86.82055872
Single Family Residential,111 Lombard St #78,Madison,AL,35756,384900,3,2,1627,4370,,108,http://www.redfin.com/AL/Unknown/111-Lombard-St-35756/unit-78/home/171188798,34.72674865,-86.8205187
Single Family Residential,163 Oak Manor Ln #6,Madison,AL,35756,774900,4,3.5,4061,8064,,108,http://www.redfin.com/AL/Unknown/163-Oak-Manor-Ln-35756/unit-6/home/171174027,34.72597731,-86.81855853
Single Family Residential,210 Skehan St,Huntsville,AL,35824,263410,4,3,2305,9583,,38,http://www.redfin.com/AL/Huntsville/210-Skehan-St-SW-35824/home/145431186,34.6334189,-86.7225455
Single Family Residential,109 Abercorn Dr,Madison,AL,35756,281252,5,3,2505,8190,,29,http://www.redfin.com/AL/Unknown/109-Abercorn-Dr-35756/home/171165293,34.59929349,-86.73764776
Single Family Residential,209 Taunton St,Huntsville,AL,35824,263410,4,3,2305,9583,,38,http://www.redfin.com/AL/Huntsville/209-Taunton-St-35824/home/145431173,34.6334189,-86.7225455
Single Family Residential,213 Taunton St,Huntsville,AL,35824,302435,5,3,3105,10890,,38,http://www.redfin.com/AL/Huntsville/213-Taunton-St-35824/home/145431170,34.6334189,-86.7225455
Single Family Residential,9415 Crested Iris Ln,Madison,AL,35757,405900,4,3.5,3340,9583,,29,http://www.redfin.com/AL/Madison/9415-Crested-Iris-LN-35757/home/171163962,34.77746207,-86.7419708
Single Family Residential,340 St Louis St,Madison,AL,35758,559900,4,3.5,2666,4400,,150,http://www.redfin.com/AL/Madison/340-St-Louis-ST-35758/home/171369918,34.678178,-86.724281
Single Family Residential,155 Cormorant Lndg,Madison,AL,35758,383748,3,2.5,2607,10920,,23,http://www.redfin.com/AL/Madison/155-Cormorant-Lndg-35758/home/171129451,34.690259,-86.769854
Single Family Residential,738 Capshaw Rd,Madison,AL,35757,325000,4,2,2228,152460,,0,http://www.redfin.com/AL/Madison/738-Capshaw-Rd-35757/home/126114207,34.77185,-86.740665
Single Family Residential,107 Cragen Ln,Madison,AL,35756,338390,3,2,1972,8276,,54,http://www.redfin.com/AL/Madison/107-Cragen-Ln-35756/home/170955510,34.687044,-86.807853
Single Family Residential,6601 Waxwood Dr,Madison,AL,35757,388900,4,3.5,3463,9583,,29,http://www.redfin.com/AL/Madison/6601-Waxwood-DR-35757/home/170937996,34.77842881,-86.74546672
Single Family Residential,9413 Crested Iris Ln,Madison,AL,35757,413900,4,3.5,3463,9583,,29,http://www.redfin.com/AL/Madison/9413-Crested-Iris-LN-35757/home/170937902,34.77801463,-86.74481227
Single Family Residential,125 Bur Oak Dr #46,Madison,AL,35756,388625,3,2,1796,5290,,108,http://www.redfin.com/AL/Unknown/125-Bur-Oak-Dr-35756/unit-46/home/170683772,34.72597681,-86.81954235
Townhouse,407 Edgebrook Dr,Huntsville,AL,35756,206260,3,2,1500,,,135,http://www.redfin.com/AL/Madison/407-Edgebrook-DR-Unknown/home/170653957,34.61217328,-86.7440252
