PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE
Single Family Residential,276 Highland Dr,Waterbury,CT,6708,259000,3,2.5,2347,6098,1960,0,http://www.redfin.com/CT/Waterbury/276-Highland-Dr-06708/home/53677491,41.5394231,-73.0612574
Single Family Residential,1310 Hamilton Ave,Waterbury,CT,6706,304900,4,2.5,2368,14374,1978,0,http://www.redfin.com/CT/Waterbury/1310-Hamilton-Ave-06706/home/53684878,41.5320495,-73.0125548
Single Family Residential,7 Evans St,Waterbury,CT,6708,189900,4,2.5,1960,6098,1980,0,http://www.redfin.com/CT/Waterbury/7-Evans-St-06708/home/53668797,41.5644083,-73.0608885
Single Family Residential,187 Ridgefield Ave,Waterbury,CT,6705,315000,4,2.5,2528,8712,2007,0,http://www.redfin.com/CT/Waterbury/187-Ridgefield-Ave-06705/home/53662328,41.5455275,-72.9986074
Single Family Residential,354 Edgewood Ave,Waterbury,CT,6706,154000,2,2.5,1208,13939,1946,0,http://www.redfin.com/CT/Waterbury/354-Edgewood-Ave-06706/home/53679067,41.5380474,-73.0205803
Single Family Residential,104 Southwest Rd,Waterbury,CT,6708,229000,4,2.5,2696,22651,1963,0,http://www.redfin.com/CT/Waterbury/104-SW-Rd-06708/home/53679332,41.5328141,-73.0798756
Single Family Residential,151 Hewey St,Waterbury,CT,6708,234900,3,2.5,1922,6534,2020,0,http://www.redfin.com/CT/Waterbury/151-Hewey-St-06708/home/169442542,41.5311481,-73.0553189
Single Family Residential,36 Eastridge Dr,Waterbury,CT,6708,269900,3,2.5,2290,16117,1960,0,http://www.redfin.com/CT/Waterbury/36-Eastridge-Dr-06708/home/53676126,41.5446335,-73.0688662
Condo/Co-op,159 Colonial Rd #40,Stamford,CT,6906,789900,4,3.5,3127,0,2020,416,http://www.redfin.com/CT/Stamford/159-Colonial-Rd-06906/unit-40/home/172312024,41.0708125,-73.5316666
Single Family Residential,117 Brookmoor Rd,West Hartford,CT,6107,384900,3,2.5,2274,18295,1963,0,http://www.redfin.com/CT/West-Hartford/117-Brookmoor-Rd-06107/home/53982156,41.7472471,-72.7714543
Single Family Residential,411 S Quaker Ln,West Hartford,CT,6119,299999,3,2.5,1884,7405,1941,0,http://www.redfin.com/CT/West-Hartford/411-Quaker-Ln-S-06119/home/53978702,41.7504091,-72.729643
Single Family Residential,14 John Smith Dr,West Hartford,CT,6107,329000,3,2.5,1638,20908,1954,0,http://www.redfin.com/CT/West-Hartford/14-John-Smith-Dr-06107/home/53967202,41.7367087,-72.7571178
Single Family Residential,48 Smallwood Rd,West Hartford,CT,6107,549900,4,2.5,3305,12196,1930,0,http://www.redfin.com/CT/West-Hartford/48-Smallwood-Rd-06107/home/53971122,41.7476859,-72.7424573
Single Family Residential,50 Briarwood Rd,West Hartford,CT,6107,355000,3,2.5,2002,10454,1985,0,http://www.redfin.com/CT/West-Hartford/50-Briarwood-Rd-06107/home/53982136,41.7479745,-72.7648491
Single Family Residential,38 Barton St,West Hartford,CT,6110,309900,3,2.5,1760,10454,1958,0,http://www.redfin.com/CT/West-Hartford/38-Barton-St-06110/home/53962454,41.7233868,-72.7483909
Single Family Residential,19 Woodpond Rd,West Hartford,CT,6107,699900,4,2.5,2384,18730,1958,0,http://www.redfin.com/CT/West-Hartford/19-Wood-Pond-Rd-06107/home/53973370,41.7325156,-72.7603038
Single Family Residential,Lot 2 High Ridge Rd,West Hartford,CT,6117,749900,4,2.5,3106,21344,2020,0,http://www.redfin.com/CT/West-Hartford/2-High-Ridge-Rd-06117/home/172614852,41.7859373,-72.7684151
Single Family Residential,756 Mountain Rd,West Hartford,CT,6117,339900,3,2.5,1860,16117,1951,0,http://www.redfin.com/CT/West-Hartford/756-Mountain-Rd-06117/home/53979498,41.7955805,-72.7664332
Condo/Co-op,17 Belltown Rd #1,Stamford,CT,6905,649000,3,3.5,2064,0,2020,175,http://www.redfin.com/CT/Stamford/17-Belltown-Rd-06905/unit-1/home/170655677,41.0764771,-73.5308959
Single Family Residential,46 Fernwood Rd,West Hartford,CT,6119,674900,3,2.5,3982,17859,1929,0,http://www.redfin.com/CT/West-Hartford/46-Fernwood-Rd-06119/home/53980743,41.7712519,-72.7239745
Single Family Residential,123 Lawler Rd,West Hartford,CT,6117,455000,3,2.5,2255,11761,1948,0,http://www.redfin.com/CT/West-Hartford/123-Lawler-Rd-06117/home/53967405,41.7819051,-72.7434039
Condo/Co-op,157 Seaside Ave #2,Stamford,CT,6902,599000,4,3.5,3053,0,2006,200,http://www.redfin.com/CT/Stamford/157-Seaside-Ave-06902/unit-2/home/107093438,41.0535732,-73.5096663
Single Family Residential,135 Brookmoor Rd,West Hartford,CT,6107,385000,4,2.5,2557,16552,1951,0,http://www.redfin.com/CT/West-Hartford/135-Brookmoor-Rd-06107/home/53963615,41.7486506,-72.7716159
Single Family Residential,30 Longlane Rd,West Hartford,CT,6117,329900,3,2.5,2100,15245,1953,0,http://www.redfin.com/CT/West-Hartford/30-Longlane-Rd-06117/home/53975778,41.7915623,-72.7627048
Single Family Residential,6 Westmont St,West Hartford,CT,6117,359000,4,2.5,2281,30491,1956,0,http://www.redfin.com/CT/West-Hartford/6-Westmont-St-06117/home/53973145,41.7743748,-72.7657983
Single Family Residential,12 Westborough Dr,West Hartford,CT,6107,649900,4,2.5,3991,20473,1964,0,http://www.redfin.com/CT/West-Hartford/12-Westborough-Dr-06107/home/53977863,41.7657653,-72.7763253
Single Family Residential,23 Gin Still Ln,West Hartford,CT,6107,465000,3,2.5,3920,9147,1985,0,http://www.redfin.com/CT/West-Hartford/23-Gin-Still-Ln-06107/home/53966146,41.750752,-72.7701268
Single Family Residential,12 Hartwell Rd,West Hartford,CT,6117,439000,4,2.5,2255,12632,1955,0,http://www.redfin.com/CT/West-Hartford/12-Hartwell-Rd-06117/home/53966625,41.791885,-72.7572102
Single Family Residential,10 Overhill Rd,West Hartford,CT,6117,419000,3,2.5,2142,22215,1950,0,http://www.redfin.com/CT/West-Hartford/10-Overhill-Rd-06117/home/53969399,41.7883265,-72.7485756
Single Family Residential,19 Old Brook Rd,West Hartford,CT,6117,574888,4,2.5,3166,30491,1964,0,http://www.redfin.com/CT/West-Hartford/19-Old-Brook-Rd-06117/home/53978361,41.7858813,-72.7696768
Single Family Residential,24 Stratford Rd,West Hartford,CT,6117,479900,4,2.5,3322,16988,1986,0,http://www.redfin.com/CT/West-Hartford/24-Stratford-Rd-06117/home/53977261,41.7842202,-72.7227161
Single Family Residential,737 W Main St,West Haven,CT,6516,549000,4,2.5,2500,9583,2020,25,http://www.redfin.com/CT/West-Haven/737-W-Main-St-06516/home/54080416,41.266865,-72.9659609
Condo/Co-op,2435 Bedford St Unit 14C,Stamford,CT,6905,529000,3,3.5,2411,0,1994,669,http://www.redfin.com/CT/Stamford/2435-Bedford-St-06905/unit-14C/home/107091950,41.0694462,-73.5442263
Single Family Residential,1 N Forest Cir,West Haven,CT,6516,349900,3,2.5,2287,29185,1945,0,http://www.redfin.com/CT/West-Haven/1-N-Forest-Cir-06516/home/54089224,41.3091358,-72.9720077
Condo/Co-op,17 Belltown Rd #2,Stamford,CT,6905,699000,3,4.5,2064,0,2020,175,http://www.redfin.com/CT/Stamford/17-Belltown-Rd-06905/unit-2/home/168611368,41.0764771,-73.5308959
Single Family Residential,37 Grays Farm Rd,Weston,CT,6883,969000,4,2.5,2929,87120,1964,0,http://www.redfin.com/CT/Weston/37-Grays-Farm-Rd-06883/home/107010935,41.1914266,-73.3505429
Single Family Residential,48 Kettle Creek Rd,Weston,CT,6883,1495000,4,2.5,3800,225640,1860,0,http://www.redfin.com/CT/Weston/48-Kettle-Creek-Rd-06883/home/107010266,41.1965259,-73.3670518
Single Family Residential,9 Joanne Ln,Weston,CT,6883,899000,4,2.5,3504,87120,1966,0,http://www.redfin.com/CT/Weston/9-Joanne-Ln-06883/home/107006375,41.1971187,-73.3803819
Single Family Residential,15 Wakeman Pl,Westport,CT,6880,1699000,3,2.5,3108,24393,1903,0,http://www.redfin.com/CT/Westport/15-Wakeman-Pl-06880/home/107259379,41.1246935,-73.3678138
Single Family Residential,30 Harbor Rd,Westport,CT,6880,1599000,3,2.5,2536,11325,1997,0,http://www.redfin.com/CT/Westport/30-Harbor-Rd-06880/home/107259992,41.1035409,-73.3790897
Single Family Residential,8 Waterside Ter,Westport,CT,6880,2300000,3,2.5,3317,13503,1930,0,http://www.redfin.com/CT/Westport/8-Waterside-Ter-06880/home/107257120,41.111008,-73.3694968
Single Family Residential,7 Short St,Westport,CT,6880,1100000,2,2.5,1332,10890,1923,0,http://www.redfin.com/CT/Westport/7-Short-St-06880/home/107256004,41.1535728,-73.3651155
Single Family Residential,2 Brookside Park,Westport,CT,6880,999000,4,2.5,1790,5227,1997,21,http://www.redfin.com/CT/Westport/2-Brookside-Park-06880/home/107259112,41.1530263,-73.3646877
Single Family Residential,19 Soundview Dr,Westport,CT,6880,2690000,4,2.5,1950,6098,1900,0,http://www.redfin.com/CT/Westport/19-Soundview-Dr-06880/home/107260579,41.1073035,-73.3499383
Single Family Residential,27 Edgewater HLLSD,Westport,CT,6880,2625000,3,2.5,2436,10018,2013,33,http://www.redfin.com/CT/Westport/27-Edgewater-Hillside-06880/home/107257193,41.1173268,-73.3429583
Single Family Residential,5 Vineyard Ln,Westport,CT,6880,795000,4,2.5,2103,50529,1963,0,http://www.redfin.com/CT/Westport/5-Vineyard-Ln-06880/home/107260221,41.1663024,-73.3314576
Single Family Residential,2D Cross Hwy,Westport,CT,6880,840000,4,2.5,2580,15681,1940,0,http://www.redfin.com/CT/Westport/2D-Cross-Hwy-06880/home/107257072,41.1528795,-73.3611261
Single Family Residential,3 Ivy Knl,Westport,CT,6880,1300000,4,2.5,2895,43560,1965,0,http://www.redfin.com/CT/Westport/3-Ivy-Knl-06880/home/107254692,41.1467333,-73.3679339
Single Family Residential,15 Lone Pine Ln,Westport,CT,6880,1200000,3,2.5,2263,10890,1953,0,http://www.redfin.com/CT/Westport/15-Lone-Pine-Ln-06880/home/107266147,41.1490661,-73.3544152
Single Family Residential,29 Richmondville Ave,Westport,CT,6880,988000,4,2.5,1850,5227,1920,0,http://www.redfin.com/CT/Westport/29-Richmondville-Ave-06880/home/107257557,41.1533017,-73.364952
Single Family Residential,191 Cross Hwy,Westport,CT,6880,1349000,4,2.5,3338,90604,1970,0,http://www.redfin.com/CT/Westport/191-Cross-Hwy-06880/home/107254625,41.171885,-73.3234086
Single Family Residential,11 Boxwood Ln,Westport,CT,6880,975000,3,2.5,1680,82764,1948,0,http://www.redfin.com/CT/Westport/11-Boxwood-Ln-06880/home/107263205,41.1676131,-73.3206449
Single Family Residential,154 Maple St,Wethersfield,CT,6109,324900,3,2.5,1757,19166,1920,0,http://www.redfin.com/CT/Wethersfield/154-Maple-St-06109/home/54314259,41.6959235,-72.6590258
Single Family Residential,508 Wolcott Hill Rd,Wethersfield,CT,6109,314900,3,2.5,2240,13503,1929,0,http://www.redfin.com/CT/Wethersfield/508-Wolcott-Hill-Rd-06109/home/54318878,41.7048081,-72.6673402
Single Family Residential,47 Cider Brook Dr,Wethersfield,CT,6109,369900,4,2.5,2202,13503,1984,0,http://www.redfin.com/CT/Wethersfield/47-Cider-Brook-Dr-06109/home/54320397,41.6921539,-72.6985202
Single Family Residential,117 Maple St Unit C,Wethersfield,CT,6109,279900,4,2.5,1705,13068,2020,0,http://www.redfin.com/CT/Wethersfield/117-Maple-St-06109/unit-C/home/172462006,41.6971432,-72.6595801
Single Family Residential,540 Ridge Rd,Wethersfield,CT,6109,329900,3,2.5,2057,16552,1938,0,http://www.redfin.com/CT/Wethersfield/540-Ridge-Rd-06109/home/54317653,41.7072968,-72.6887715
Single Family Residential,31 Summerfield Dr,Wethersfield,CT,6109,459900,4,2.5,2618,12196,1988,0,http://www.redfin.com/CT/Wethersfield/31-Summerfield-Dr-06109/home/54316097,41.7016981,-72.6543005
Single Family Residential,115-117 Main St,Wethersfield,CT,6109,379900,3,2.5,1673,8712,1900,0,http://www.redfin.com/CT/Wethersfield/115-117-Main-St-06109/home/54316153,41.709492,-72.655404
Single Family Residential,145 Windmill Hl,Wethersfield,CT,6109,479900,4,2.5,4108,14374,1992,0,http://www.redfin.com/CT/Wethersfield/145-Windmill-Hl-06109/home/54314986,41.6944281,-72.6952375
Single Family Residential,95 Cumberland Ave,Wethersfield,CT,6109,194900,3,2.5,1132,9583,1930,0,http://www.redfin.com/CT/Wethersfield/95-Cumberland-Ave-06109/home/54318608,41.7197336,-72.6714973
Single Family Residential,585 Ridge Rd,Wethersfield,CT,6109,469900,3,2.5,2670,20037,1987,0,http://www.redfin.com/CT/Wethersfield/585-Ridge-Rd-06109/home/54317054,41.7056556,-72.6889101
Single Family Residential,105 Dale Rd,Wethersfield,CT,6109,299900,4,2.5,2050,13503,1960,0,http://www.redfin.com/CT/Wethersfield/105-Dale-Rd-06109/home/54315607,41.6978143,-72.6729291
Single Family Residential,229 Nott St,Wethersfield,CT,6109,259900,4,2.5,2272,7840,1924,0,http://www.redfin.com/CT/Wethersfield/229-Nott-St-06109/home/54318522,41.715644,-72.669973
Single Family Residential,90 Portland Ave,Wilton,CT,6897,519000,3,2.5,1710,53578,1995,0,http://www.redfin.com/CT/Wilton/90-Portland-Ave-06897/home/107150493,41.186014,-73.4610639
Single Family Residential,94 Raymond Ln,Wilton,CT,6897,739000,3,2.5,2200,107593,1937,0,http://www.redfin.com/CT/Wilton/94-Raymond-Ln-06897/home/107149904,41.1874468,-73.4104471
Single Family Residential,155 Ford Rd,Woodbridge,CT,6525,425000,3,2.5,2983,65340,1981,0,http://www.redfin.com/CT/Woodbridge/155-Ford-Rd-06525/home/54232245,41.352853,-73.0423494
Single Family Residential,37 Milan Rd,Woodbridge,CT,6525,339000,3,2.5,2019,78843,1952,0,http://www.redfin.com/CT/Woodbridge/37-Milan-Rd-06525/home/54232397,41.3433753,-73.03331
Single Family Residential,1060 Racebrook Rd,Woodbridge,CT,6525,499000,4,2.5,2815,107593,1938,0,http://www.redfin.com/CT/Woodbridge/1060-Racebrook-Rd-06525/home/54231297,41.3236608,-73.024593
Single Family Residential,11 Indian Pipe Trl,Avon,CT,6001,539900,4,3,3840,40075,1987,0,http://www.redfin.com/CT/Avon/11-Indian-Pipe-Trl-06001/home/136449952,41.7971896,-72.8737709
Single Family Residential,6 Jennifers Way,Bethel,CT,6801,749900,4,3,4207,80586,2007,0,http://www.redfin.com/CT/Bethel/6-Jennifers-Way-06801/home/107277707,41.360689,-73.3749452
Single Family Residential,22A Adams Dr,Bethel,CT,6801,499900,3,3,2500,21780,2020,0,http://www.redfin.com/CT/Bethel/22-Adams-Dr-06801/home/107278803,41.4135035,-73.3899491
Single Family Residential,20 Hawleyville Rd,Bethel,CT,6801,429900,4,3,2100,83199,2020,0,http://www.redfin.com/CT/Bethel/20-Hawleyville-Rd-06801/home/171659560,41.4194257,-73.3890621
Single Family Residential,126 Dodgingtown Rd,Bethel,CT,6801,157700,3,3,3196,143748,1900,0,http://www.redfin.com/CT/Bethel/126-Dodgingtown-Rd-06801/home/107277051,41.382421,-73.362275
Single Family Residential,37 Turkey Plain Rd,Bethel,CT,6801,639000,4,3,3840,112384,2003,0,http://www.redfin.com/CT/Bethel/37-Turkey-Plain-Rd-06801/home/107280848,41.3482879,-73.41557
Single Family Residential,24 Grant Hill Rd,Bloomfield,CT,6002,179900,4,3,2791,31363,1950,0,http://www.redfin.com/CT/Bloomfield/24-Grant-Hill-Rd-06002/home/53943605,41.8232033,-72.7599344
Single Family Residential,697 Cottage Grove Rd,Bloomfield,CT,6002,400000,3,3,2730,209088,1930,0,http://www.redfin.com/CT/Bloomfield/697-Cottage-Grove-Rd-06002/home/53942085,41.8168626,-72.7331978
Single Family Residential,5 Knollwood Rd,Bloomfield,CT,6002,314900,4,3,2498,18295,1939,0,http://www.redfin.com/CT/Bloomfield/5-Knollwood-Rd-06002/home/53944378,41.8129556,-72.7336144
Condo/Co-op,155 Short Beach Rd #304,Stratford,CT,6615,129000,1,1,646,0,1984,205,http://www.redfin.com/CT/Stratford/155-Short-Beach-Rd-06615/unit-304/home/107225180,41.1629414,-73.1165517
Condo/Co-op,50 Birdseye St #209,Stratford,CT,6615,179000,1,1,1088,0,1973,287,http://www.redfin.com/CT/Stratford/50-Birdseye-St-06615/unit-209/home/107217319,41.1792428,-73.1271516
Single Family Residential,44 Oak Ridge Rd,Branford,CT,6405,479900,4,3,2929,32670,1974,0,http://www.redfin.com/CT/Branford/44-Oak-Ridge-Rd-06405/home/54124383,41.2687281,-72.8118275
Single Family Residential,59 Laurel Pl,Bridgeport,CT,6604,315000,3,3,2450,10018,1941,0,http://www.redfin.com/CT/Bridgeport/59-Laurel-Pl-06604/home/172647452,41.1849046,-73.2155525
Single Family Residential,48 5th St,Bridgeport,CT,6607,174000,5,3,1871,3484,1882,0,http://www.redfin.com/CT/Bridgeport/48-5th-St-06607/home/107034268,41.1782219,-73.1683577
Single Family Residential,341 Savoy St,Bridgeport,CT,6606,318000,3,3,2292,6098,1926,0,http://www.redfin.com/CT/Bridgeport/341-Savoy-St-06606/home/107048320,41.2034451,-73.2115432
Single Family Residential,19 Eames Blvd,Bridgeport,CT,6605,749000,4,3,2254,20037,1941,0,http://www.redfin.com/CT/Bridgeport/19-Grovers-Ave-06605/home/107059766,41.1440311,-73.230837
Single Family Residential,23 Fremont St,Bridgeport,CT,6605,275000,8,3,2996,2178,2008,0,http://www.redfin.com/CT/Bridgeport/23-Fremont-St-06605/home/107049605,41.1728989,-73.2032073
Single Family Residential,7 Butler St,Cos Cob,CT,6807,1295000,4,3,2217,7840,1951,0,http://www.redfin.com/CT/Cos-Cob/7-Butler-St-06807/home/107015662,41.0338829,-73.6007952
Single Family Residential,4A Morton St,Danbury,CT,6810,419000,4,3,2000,5009,2020,0,http://www.redfin.com/CT/Danbury/4-Morton-St-06810/home/106991905,41.3848203,-73.4350787
Single Family Residential,2 E Pearl St,Danbury,CT,6810,379000,3,3,1550,5227,1920,0,http://www.redfin.com/CT/Danbury/2-E-Pearl-St-06810/home/106991977,41.3884142,-73.4552537
Single Family Residential,34 Lilac Ln,Danbury,CT,6810,695000,4,3,4308,11761,1999,22,http://www.redfin.com/CT/Danbury/34-Lilac-Ln-06810/home/106985628,41.3809321,-73.5070492
Single Family Residential,7 Greenview Rd,Danbury,CT,6811,429000,3,3,1508,20908,1961,0,http://www.redfin.com/CT/Danbury/7-Greenview-Rd-06811/home/106999984,41.4132784,-73.474587
Single Family Residential,143 Westville Avenue Ext,Danbury,CT,6810,315000,4,3,3766,14374,1949,0,http://www.redfin.com/CT/Danbury/143-Westville-Ave-06810/home/106994987,41.395743,-73.479188
Single Family Residential,16 Horseshoe Dr,Danbury,CT,6811,479000,3,3,2150,19166,2020,0,http://www.redfin.com/CT/Danbury/16-Horseshoe-Dr-06811/home/146700764,41.421224,-73.462413
Condo/Co-op,85 Canaan Bldg 80 Ct #21,Stratford,CT,6614,25000,2,1,750,0,1945,499,http://www.redfin.com/CT/Stratford/85-Canaan-Ct-06614/unit-21/home/144525404,41.1988469,-73.1554742
Single Family Residential,17 Stevens St,Danbury,CT,6810,399000,4,3,1796,5662,2017,0,http://www.redfin.com/CT/Danbury/17-Stevens-St-06810/home/144513369,41.393999,-73.4584719
Single Family Residential,2 Arthur St,Danbury,CT,6810,309900,4,3,1416,14374,1955,267,http://www.redfin.com/CT/Danbury/2-Arthur-St-06810/home/144856144,41.3572307,-73.4598754
Single Family Residential,38 Middle River Rd,Danbury,CT,6811,519900,4,3,3796,48787,2005,0,http://www.redfin.com/CT/Danbury/38-Middle-River-Rd-06811/home/106999245,41.4052013,-73.4948271
Single Family Residential,11 Corner Pond Ct,Danbury,CT,6811,649900,4,3,3069,95396,2019,0,http://www.redfin.com/CT/Danbury/11-Corner-Pond-Ct-06811/home/166893065,41.4387363,-73.5251936
Single Family Residential,27 Country Club Rd,Darien,CT,6820,1297000,5,3,3042,21780,1969,0,http://www.redfin.com/CT/Darien/27-Country-Club-Rd-06820/home/107163352,41.1104249,-73.4983569
Single Family Residential,,Darien,CT,6820,1895000,4,3,2354,16988,1956,175,http://www.redfin.com/CT/Darien/Undisclosed-address-06820/home/107161800,41.0459919,-73.4877392
Single Family Residential,181 Old Kings Hwy N,Darien,CT,6820,1249000,4,3,2972,18730,1946,0,http://www.redfin.com/CT/Darien/181-Old-Kings-Hwy-N-06820/home/107156945,41.08519,-73.4538727
Single Family Residential,161 Saltonstall Pkwy,East Haven,CT,6512,285000,3,3,1452,9583,1940,0,http://www.redfin.com/CT/East-Haven/161-Saltonstall-Pkwy-06512/home/54301751,41.2804282,-72.8671509
Single Family Residential,866 Thompson St,East Haven,CT,6513,350000,4,3,2392,81892,1951,0,http://www.redfin.com/CT/East-Haven/866-Thompson-St-06513/home/54305183,41.3396961,-72.8293456
Single Family Residential,96 (92) Burr St,East Haven,CT,6512,259900,4,3,2501,19166,1951,0,http://www.redfin.com/CT/East-Haven/92-Burr-St-06512/home/54305469,41.2782056,-72.8846282
Condo/Co-op,125 Warner Hill Rd #81,Stratford,CT,6614,159900,1,1,748,0,1980,295,http://www.redfin.com/CT/Stratford/125-Warner-Hill-Rd-06614/unit-81/home/107208840,41.2549877,-73.1012411
Single Family Residential,312 Cosey Beach Ave,East Haven,CT,6512,639999,4,3,1960,6098,1918,0,http://www.redfin.com/CT/East-Haven/312-Cosey-Beach-Ave-06512/home/54304707,41.2444747,-72.8764939
Single Family Residential,292 Cosey Beach Ave,East Haven,CT,6512,749900,3,3,2444,6969,1930,0,http://www.redfin.com/CT/East-Haven/292-Cosey-Beach-Ave-06512/home/54305685,41.244733,-72.8756941
Single Family Residential,296 Lalley Blvd,Fairfield,CT,6824,850000,5,3,2824,9147,2006,1,http://www.redfin.com/CT/Fairfield/296-Lalley-Blvd-06824/home/107129073,41.1356793,-73.246104
Single Family Residential,45 Broad River Ln,Fairfield,CT,6890,949000,4,3,3494,16552,1993,0,http://www.redfin.com/CT/Southport/45-Broad-River-Ln-06890/home/107123913,41.1451648,-73.2754127
Single Family Residential,94 Farist Rd,Fairfield,CT,6825,575000,3,3,2398,26136,1955,0,http://www.redfin.com/CT/Fairfield/94-Farist-Rd-06825/home/107126524,41.1833766,-73.2465187
Single Family Residential,430 Lucille St,Fairfield,CT,6825,539000,3,3,2979,19602,1953,0,http://www.redfin.com/CT/Fairfield/430-Lucille-St-06825/home/107131532,41.195367,-73.2505145
Single Family Residential,40 Robin Ln,Fairfield,CT,6824,779000,5,3,2850,11325,1959,0,http://www.redfin.com/CT/Fairfield/40-Robin-Ln-06824/home/107145840,41.1711144,-73.2552732
Single Family Residential,1446 Redding Rd,Fairfield,CT,6824,730000,4,3,2296,152460,1961,0,http://www.redfin.com/CT/Fairfield/1446-Redding-Rd-06824/home/107141627,41.1794849,-73.3031589
Condo/Co-op,40 California St Unit A13,Stratford,CT,6615,90000,1,1,728,0,1972,283,http://www.redfin.com/CT/Stratford/40-California-St-06615/unit-A13/home/107210468,41.1919824,-73.1367662
Single Family Residential,1 Cross St,Greenwich,CT,6831,680000,4,3,2052,5227,1977,0,http://www.redfin.com/CT/Greenwich/1-Cross-St-06831/home/107028168,41.0208153,-73.6568172
Single Family Residential,12 Irvine Rd,Greenwich,CT,6870,1495000,4,3,2375,6534,1929,0,http://www.redfin.com/CT/Old-Greenwich/12-Irvine-Rd-06870/home/107028002,41.0256638,-73.5607701
Condo/Co-op,40 California St Unit C22,Stratford,CT,6615,124900,1,1,971,0,1972,359,http://www.redfin.com/CT/Stratford/40-California-St-06615/unit-C22/home/107222194,41.1919824,-73.1367662
Condo/Co-op,1031 Success Ave,Stratford,CT,6614,64900,2,1,729,0,1941,475,http://www.redfin.com/CT/Stratford/1031-Success-Ave-06614/home/147282994,41.2067796,-73.1554762
Single Family Residential,24 Licata Ter,Greenwich,CT,6807,1350000,4,3,2654,16988,1958,0,http://www.redfin.com/CT/Cos-Cob/24-Licata-Ter-06807/home/107012527,41.0618142,-73.5817208
