SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,12 Bellvista Rd #6,Boston,MA,02135,549900,2,1.0,Brighton,802,802,1900,1,686,437,Active,August-8-2020 11:00 AM,August-8-2020 12:30 PM,http://www.redfin.com/MA/Boston/12-Bellvista-Rd-02135/unit-6/home/9223545,MLS PIN,72705039,N,Y,42.3465307,-71.1379467
MLS Listing,,Condo/Co-op,234 Paris St #1,Boston,MA,02128,540000,2,2.0,East Boston,813,,2017,1,664,220,Active,August-9-2020 01:45 PM,August-9-2020 03:00 PM,http://www.redfin.com/MA/Boston/234-Paris-St-02128/unit-1/home/129803219,MLS PIN,72705011,N,Y,42.3751582,-71.0344277
MLS Listing,,Condo/Co-op,172-178 Green St #13,Boston,MA,02130,699900,2,1.0,Jamaica Plain,1279,1306,1890,1,547,351,Active,August-8-2020 12:00 PM,August-8-2020 01:30 PM,http://www.redfin.com/MA/Boston/172-Green-St-02130/unit-13/home/9299973,MLS PIN,72704979,N,Y,42.310264,-71.1057154
MLS Listing,,Condo/Co-op,92-94 Walnut St #4,Boston,MA,02122,525000,2,1.0,Dorchester,812,,1900,1,647,208,Active,,,http://www.redfin.com/MA/Boston/92-Walnut-St-02122/unit-4/home/9326325,MLS PIN,72704958,N,Y,42.2879004,-71.0402709
MLS Listing,,Condo/Co-op,280 Beacon St #5,Boston,MA,02116,1100000,1,1.0,Back Bay,964,964,1930,1,1141,738,Active,August-8-2020 10:00 AM,August-8-2020 01:00 PM,http://www.redfin.com/MA/Boston/280-Beacon-St-02116/unit-5/home/9248281,MLS PIN,72704943,N,Y,42.3533964,-71.0812001
MLS Listing,,Single Family Residential,12 March Ave,Boston,MA,02132,899900,5,2.0,West Roxbury's Bellevue Hill,2890,7000,1790,1,311,,Active,,,http://www.redfin.com/MA/West-Roxbury/12-March-Ave-02132/home/9209527,MLS PIN,72704311,N,Y,42.2837234,-71.1546224
MLS Listing,,Condo/Co-op,770 E 3rd St #3,Boston,MA,02127,979000,2,2.0,South Boston's City Point,1274,,2010,1,768,391,Active,,,http://www.redfin.com/MA/Boston/770-E-3rd-St-02127/unit-3/home/40352599,MLS PIN,72704922,N,Y,42.3367302,-71.0289407
MLS Listing,,Condo/Co-op,63 Maverick Sq #11,Boston,MA,02128,734999,2,1.0,East Boston's Jeffries Point,1471,1471,1930,1,500,548,Active,August-8-2020 01:00 PM,August-8-2020 03:00 PM,http://www.redfin.com/MA/Boston/63-Maverick-Sq-02128/unit-11/home/9112451,MLS PIN,72704919,N,Y,42.3695199,-71.0385249
MLS Listing,,Townhouse,62-64 Wrentham St #3,Boston,MA,02124,559000,4,2.0,Boston,1482,,1910,1,377,240,Active,,,http://www.redfin.com/MA/Boston/62-Wrentham-St-02124/unit-3/home/11838321,MLS PIN,72704892,N,Y,42.2884672,-71.0603135
MLS Listing,,Condo/Co-op,78 Train St #2,Boston,MA,02122,525000,3,1.0,Dorchester's Neponset,1177,,1905,1,446,280,Active,,,http://www.redfin.com/MA/Boston/78-Train-St-02122/unit-2/home/9305552,MLS PIN,72704872,N,Y,42.2931729,-71.0541364
