,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
95,Condo/Co-op,820 Blanchard St #1410,Seattle,WA,98121,749000,1,0.75,886,13837.0,2009,728.0,http://www.redfin.com/WA/Seattle/820-Blanchard-St-98121/unit-1410/home/28624020,47.6181039,-122.339224
96,Townhouse,3008 SW Graham St,Seattle,WA,98126,615000,3,2.5,1780,2117.0,2007,,http://www.redfin.com/WA/Seattle/3008-SW-Graham-St-98126/home/12302973,47.5470917,-122.3712848
97,Townhouse,932 N 97th St,Seattle,WA,98103,675000,3,2.25,1590,1384.0,2015,,http://www.redfin.com/WA/Seattle/932-N-97th-St-98103/home/98295,47.6997618,-122.34594409999998
98,Condo/Co-op,1700 N Northlake Way #102,Seattle,WA,98103,798000,2,2.0,1234,54677.0,2002,688.0,http://www.redfin.com/WA/Seattle/1700-N-Northlake-Way-98103/unit-102/home/12448772,47.6473071,-122.3369554
99,Condo/Co-op,1920 4th Ave #502,Seattle,WA,98101,1175000,2,1.75,1607,,2009,1342.0,http://www.redfin.com/WA/Seattle/1920-4th-Ave-98101/unit-502/home/28624066,47.6130983,-122.33942150000001
100,Single Family Residential,5709 60th Ave NE,Seattle,WA,98105,2195000,4,2.75,4240,9600.0,1946,,http://www.redfin.com/WA/Seattle/5709-60th-Ave-NE-98105/home/120715,47.670313,-122.26374059999999
101,Townhouse,4120 29th Ave S,Seattle,WA,98108,749990,3,2.25,1823,2448.0,2007,270.0,http://www.redfin.com/WA/Seattle/4120-29th-Ave-S-98108/home/12088394,47.565702,-122.297444
102,Single Family Residential,1615 35th Ave,Seattle,WA,98122,2225000,4,3.0,4200,4000.0,2008,,http://www.redfin.com/WA/Seattle/1615-35th-Ave-98122/home/141652,47.615701200000004,-122.2884547
103,Single Family Residential,3942 S Pilgrim St,Seattle,WA,98118,515000,4,1.5,2600,9751.0,1947,,http://www.redfin.com/WA/Seattle/3942-S-Pilgrim-St-98118/home/479945,47.515918400000004,-122.2826875
104,Single Family Residential,11450 35th Ave SW,Seattle,WA,98146,679950,3,1.75,1500,37500.0,1958,,http://www.redfin.com/WA/Seattle/11450-35th-Ave-SW-98146/home/156603,47.4997695,-122.3759206
105,Single Family Residential,9312 S 46th Ave,Seattle,WA,98118,799000,3,2.5,2680,3676.0,2004,,http://www.redfin.com/WA/Seattle/9312-46th-Ave-S-98118/home/2066494,47.5185998,-122.27389550000001
106,Single Family Residential,8520 1st Ave NE,Seattle,WA,98115,949995,4,3.25,2518,5159.0,2000,,http://www.redfin.com/WA/Seattle/8520-1st-Ave-NE-98115/home/110017,47.691070200000006,-122.3281104
107,Condo/Co-op,530 Broadway E #416,Seattle,WA,98102,580000,1,1.0,646,39466.0,2007,402.0,http://www.redfin.com/WA/Seattle/530-Broadway-E-98102/unit-416/home/21617370,47.6237244,-122.3206618
108,Single Family Residential,100 NW 74th St,Seattle,WA,98117,2365000,4,4.0,4700,3800.0,2019,,http://www.redfin.com/WA/Seattle/100-NW-74th-St-98117/home/498668,47.6827823,-122.3582063
109,Single Family Residential,6527 40th Ave SW,Seattle,WA,98136,1499000,4,3.5,3272,6000.0,1924,,http://www.redfin.com/WA/Seattle/6527-40th-Ave-SW-98136/home/468898,47.54410479999999,-122.38349240000001
110,Single Family Residential,5452 31st Ave SW,Seattle,WA,98126,539999,3,2.0,1060,5750.0,1981,,http://www.redfin.com/WA/Seattle/5452-31st-Ave-SW-98126/home/159788,47.5522647,-122.37187420000001
111,Single Family Residential,7954 Seward Park Ave S,Seattle,WA,98118,649950,4,2.0,2379,4400.0,1925,,http://www.redfin.com/WA/Seattle/7954-Seward-Park-Ave-S-98118/home/490170,47.5300191,-122.2659897
112,Single Family Residential,7211 2nd Ave NW,Seattle,WA,98117,1225000,3,1.75,2900,5000.0,1927,,http://www.redfin.com/WA/Seattle/7211-2nd-Ave-NW-98117/home/498719,47.681183700000005,-122.35974540000001
113,Condo/Co-op,2040 43rd Ave E #101,Seattle,WA,98112,699000,2,1.0,975,5882.0,1961,786.0,http://www.redfin.com/WA/Seattle/2040-43rd-Ave-E-98112/unit-101/home/27304,47.63831679999999,-122.27635330000001
114,Condo/Co-op,6535 Seaview Ave NW Unit 505B,Seattle,WA,98117,750000,2,1.75,1059,,1968,982.0,http://www.redfin.com/WA/Seattle/6535-Seaview-Ave-NW-98117/unit-505B/home/72834,47.6760856,-122.40707479999999
115,Single Family Residential,147 NE 52nd St,Seattle,WA,98105,874900,2,1.0,1560,3060.0,1914,,http://www.redfin.com/WA/Seattle/147-NE-52nd-St-98105/home/304792,47.666284600000004,-122.3265187
