,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
300,Single Family Residential,600 S Beaumont Ave,Kansasville,WI,53139,629900,4.0,3.0,3731.0,425581.0,1968.0,,http://www.redfin.com/WI/Kansasville/600-S-Beaumont-Ave-53139/home/58012283,42.7201322,-88.1112711
301,Vacant Land,Lt1 80th St Unit A,Kenosha,WI,53142,97500,,,,21780.0,,,http://www.redfin.com/WI/Kenosha/Lt1-80th-St-53142/unit-A/home/172651983,42.558992700000005,-87.85757890000001
302,Single Family Residential,121 S 76th St,Milwaukee,WI,53214,164900,3.0,1.0,1428.0,6098.0,1922.0,,http://www.redfin.com/WI/Milwaukee/121-S-76th-St-53214/home/58003622,43.031051899999994,-88.00759659999999
303,Single Family Residential,514 Eleventh St,Racine,WI,53403,52900,2.0,1.0,1056.0,4791.0,1900.0,,http://www.redfin.com/WI/Racine/514-11th-St-53403/home/89771253,42.7201377,-87.78661290000001
304,Vacant Land,4225 W Willow Way,Milwaukee,WI,53221,64900,,,,5227.0,,,http://www.redfin.com/WI/Milwaukee/4225-W-Willow-Way-53221/home/58080504,42.977982,-87.967472
305,Vacant Land,Lot 2 Township Rd X,Dousman,WI,53118,240000,,,,1001880.0,,,http://www.redfin.com/WI/Dousman/Lot-2-Township-Rd-X-53118/home/172651947,42.915294,-88.42778
306,Single Family Residential,1041 Davis Pl,Racine,WI,53403,41900,2.0,1.0,927.0,1742.0,1886.0,,http://www.redfin.com/WI/Racine/1041-Davis-Pl-53403/home/89772505,42.7202383,-87.7918383
307,Multi-Family (2-4 Unit),612 Tenth St,Racine,WI,53403,66000,,,2002.0,3049.0,1900.0,,http://www.redfin.com/WI/Racine/612-10th-St-53403/home/89771337,42.7216093,-87.7877272
308,Single Family Residential,1923 Arlington Ave,Racine,WI,53403,154900,3.0,1.0,1112.0,8276.0,1954.0,,http://www.redfin.com/WI/Racine/1923-Arlington-Ave-53403/home/89783424,42.703218,-87.8028827
309,Single Family Residential,3185 Bartells St,Beloit,WI,53511,289900,3.0,2.0,1748.0,11761.0,2020.0,,http://www.redfin.com/WI/Beloit/3185-S-Bartells-Dr-53511/home/172651633,42.55936810000001,-89.0243464
310,Single Family Residential,2221 Milwaukee Rd,Beloit,WI,53511,177900,3.0,2.5,2261.0,20908.0,1956.0,,http://www.redfin.com/WI/Beloit/2221-Milwaukee-Rd-53511/home/89799592,42.5168561,-89.0036475
311,Vacant Land,Lt2 Pioneer Rd Unit Blk1,Cedarburg,WI,53012,89900,,,,46173.0,,,http://www.redfin.com/WI/Cedarburg/Lt2-Pioneer-Rd-Unknown/unit-Blk1/home/172651610,43.279388,-88.003063
312,Multi-Family (2-4 Unit),1628 W Windlake Ave Unit 1628A,Milwaukee,WI,53215,118900,4.0,2.0,2045.0,3049.0,1906.0,,http://www.redfin.com/WI/Milwaukee/1628-W-Windlake-Ave-53215/unit-1628A/home/172651607,42.999771,-87.934189
313,Single Family Residential,6524 61st Ave,Kenosha,WI,53142,209900,3.0,1.0,1546.0,18730.0,1955.0,,http://www.redfin.com/WI/Kenosha/6524-61st-Ave-53142/home/89333292,42.5754232,-87.88094170000001
314,Vacant Land,Lt1 Grand Dr,Waterford,WI,53185,539000,,,,1772892.0,,,http://www.redfin.com/WI/Waterford/Lt1-Grand-Dr-53185/home/172651570,42.794492,-88.221002
315,Single Family Residential,210 S 6th St,Cedar Grove,WI,53013,164900,3.0,2.0,1364.0,13068.0,1976.0,,http://www.redfin.com/WI/Cedar-Grove/210-S-6th-St-53013/home/90099647,43.570761299999994,-87.8300691
316,Single Family Residential,8228 E Ridge Dr,Pleasant Prairie,WI,53158,545000,5.0,3.0,3450.0,15245.0,2001.0,13.0,http://www.redfin.com/WI/Pleasant-Prairie/8228-E-Ridge-Dr-53158/home/89338873,42.5570256,-87.92570490000001
317,Single Family Residential,1014 Summit Ave,Beloit,WI,53511,59900,4.0,1.5,1188.0,5662.0,1928.0,,http://www.redfin.com/WI/Beloit/1014-Summit-Ave-53511/home/89802068,42.520218299999996,-89.0248221
