,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
240,Condo/Co-op,1643 6th St NW #2,Washington DC,DC,20001,600000,2.0,1.0,818.0,,1938.0,310.0,http://www.redfin.com/DC/Washington/1643-6th-St-NW-20001/unit-2/home/11746983,38.912240600000004,-77.01956609999999
241,Townhouse,530 25th Pl NE,Washington DC,DC,20002,758900,2.0,2.0,1594.0,1464.0,1929.0,,http://www.redfin.com/DC/Washington/530-25th-Pl-NE-20002/home/10112873,38.8969206,-76.97178620000001
242,Condo/Co-op,1111 Orren St NE #507,Washington DC,DC,20002,335000,1.0,1.0,470.0,,2016.0,228.0,http://www.redfin.com/DC/Washington/1111-Orren-St-NE-20002/unit-507/home/113723697,38.9014028,-76.9862625
243,Condo/Co-op,623 Newton Pl NW #1,Washington DC,DC,20010,699000,3.0,2.5,1534.0,,2020.0,246.0,http://www.redfin.com/DC/Washington/623-Newton-Pl-NW-20010/unit-1/home/172423133,38.9340671,-77.0230416
244,Condo/Co-op,1177 22nd St NW Unit 6C,Washington DC,DC,20037,2095000,2.0,2.0,1829.0,,2008.0,2371.0,http://www.redfin.com/DC/Washington/1177-22nd-St-NW-20037/unit-6C/home/21645510,38.9048618,-77.04829509999999
245,Single Family Residential,3521 17th St NE,Washington DC,DC,20018,899000,4.0,3.5,1760.0,2880.0,1923.0,,http://www.redfin.com/DC/Washington/3521-17th-St-NE-20018/home/10099747,38.9338691,-76.9809802
246,Townhouse,3110 Cityscape Dr NE,Washington DC,DC,20018,1225000,4.0,5.5,3192.0,2946.0,2016.0,163.0,http://www.redfin.com/DC/Washington/3110-Cityscape-Dr-NE-20018/home/113744076,38.9269066,-76.9598179
247,Townhouse,1686 Oak St NW #21,Washington DC,DC,20010,750000,2.0,3.0,2011.0,,1982.0,559.0,http://www.redfin.com/DC/Washington/1686-Oak-St-NW-20010/unit-21/home/10010919,38.9357328,-77.037881
248,Townhouse,1665 32nd St NW,Washington DC,DC,20007,1195000,3.0,2.5,1755.0,1104.0,1900.0,,http://www.redfin.com/DC/Washington/1665-32nd-St-NW-20007/home/9930823,38.912359499999994,-77.0638287
249,Condo/Co-op,1300 4th St SE #802,Washington DC,DC,20003,465000,0.0,1.0,575.0,,2018.0,515.0,http://www.redfin.com/DC/Washington/1300-4th-St-SE-20003/unit-802/home/166057819,38.8744934,-77.000511
