,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
141,Condo/Co-op,2727 Linmar Ave #2727,Nashville,TN,37215,239900.0,2.0,2.0,1000.0,1306.0,1988.0,180.0,http://www.redfin.com/TN/Nashville/2727-Linmar-Ave-37215/unit-2727/home/172077168,36.126792,-86.816353
142,Single Family Residential,105 Cedar Ash Ct,Antioch,TN,37013,264000.0,3.0,2.5,1838.0,8276.0,1996.0,15.0,http://www.redfin.com/TN/Antioch/105-Cedar-Ash-Ct-37013/home/108133958,36.0441917,-86.6266305
143,Condo/Co-op,408 Rose Hall,Nashville,TN,37212,339900.0,2.0,2.0,1250.0,1306.0,1988.0,300.0,http://www.redfin.com/TN/Nashville/408-Rose-Hall-37212/home/107976394,36.140516,-86.816017
144,Townhouse,5519 Thalman Dr,Brentwood,TN,37027,339000.0,3.0,2.0,1890.0,9583.0,1987.0,,http://www.redfin.com/TN/Brentwood/5519-Thalman-Dr-37027/home/108102870,36.044802000000004,-86.749889
145,Single Family Residential,1005A Mitchell Rd,Nashville,TN,37206,459900.0,4.0,3.0,2046.0,12632.0,1955.0,,http://www.redfin.com/TN/Nashville/1005-Mitchell-Rd-37206/home/108122960,36.1832676,-86.7147717
146,Single Family Residential,212 Aparna Ct,Whites Creek,TN,37189,699900.0,4.0,3.5,3874.0,182080.0,2005.0,,http://www.redfin.com/TN/Whites-Creek/212-Aparna-Ct-37189/home/108074563,36.2707369,-86.78364499999999
147,Condo/Co-op,806 Olympic St #404,Nashville,TN,37203,423900.0,1.0,1.0,744.0,17424.0,2020.0,2901.0,http://www.redfin.com/TN/Nashville/806-Olympic-St-37203/unit-404/home/172652061,36.14385720000001,-86.77977170000001
148,Single Family Residential,7355 Rolling River Pkwy,Nashville,TN,37221,,3.0,2.0,2245.0,22215.0,1976.0,48.0,http://www.redfin.com/TN/Nashville/7355-Rolling-River-Pkwy-37221/home/108004976,36.0611972,-86.97040809999999
149,Condo/Co-op,1612A Douglas Ave,Nashville,TN,37206,525000.0,4.0,3.0,2099.0,,2020.0,,http://www.redfin.com/TN/Nashville/1612-Douglas-Ave-37206/home/107989802,36.1913956,-86.7346632
150,Condo/Co-op,1350 Rosa L Parks Blvd #415,Nashville,TN,37208,405000.0,2.0,2.0,1144.0,435.0,2008.0,328.0,http://www.redfin.com/TN/Nashville/1350-Rosa-L-Parks-Blvd-37208/unit-415/home/60658783,36.1774256,-86.7936844
151,Condo/Co-op,510 31st Ave N,Nashville,TN,37209,645000.0,3.0,3.5,2073.0,871.0,2018.0,135.0,http://www.redfin.com/TN/Nashville/510-31st-Ave-N-37209/home/144498413,36.1550847,-86.82138420000001
152,Single Family Residential,2531 Ashwood Ave,Nashville,TN,37212,519000.0,2.0,1.0,1032.0,7840.0,1931.0,,http://www.redfin.com/TN/Nashville/2531-Ashwood-Ave-37212/home/87805237,36.1300604,-86.810089
153,Single Family Residential,4405 Scenic Dr,Nashville,TN,37204,749999.0,4.0,3.0,2069.0,38768.0,1955.0,,http://www.redfin.com/TN/Nashville/4405-Scenic-Dr-37204/home/107985187,36.092707,-86.7953153
154,Condo/Co-op,508 31st Ave N,Nashville,TN,37209,645000.0,3.0,3.5,2073.0,871.0,2018.0,135.0,http://www.redfin.com/TN/Nashville/508-31st-Ave-N-37209/home/144498412,36.155103999999994,-86.821044
155,Single Family Residential,24 Northumberland,Nashville,TN,37215,2600000.0,5.0,6.0,7339.0,43560.0,1986.0,450.0,http://www.redfin.com/TN/Nashville/24-Northumberland-37215/home/60738580,36.089459000000005,-86.835309
156,Single Family Residential,1009B Glendale Ln,Nashville,TN,37204,1980000.0,5.0,4.0,3494.0,21780.0,2012.0,,http://www.redfin.com/TN/Nashville/1009B-Glendale-Ln-37204/home/172651264,36.0920916,-86.79173399999999
157,Single Family Residential,5132 Boxcroft Pl,Nashville,TN,37205,1275000.0,3.0,3.5,3786.0,7840.0,1977.0,50.0,http://www.redfin.com/TN/Nashville/5132-Boxcroft-Pl-37205/home/108003813,36.1034736,-86.8667986
158,Single Family Residential,1138 Tyne Blvd,Nashville,TN,37220,2600000.0,5.0,5.5,6055.0,72309.0,2009.0,,http://www.redfin.com/TN/Nashville/1138-Tyne-Blvd-37220/home/108115305,36.081036,-86.804765
159,Single Family Residential,6217 Deerbrook Dr,Nashville,TN,37221,432500.0,3.0,2.5,2694.0,10454.0,1996.0,66.0,http://www.redfin.com/TN/Nashville/6217-Deerbrook-Dr-37221/home/68770167,36.0333885,-86.96025490000001
160,Single Family Residential,1031 Rachels Square Dr,Hermitage,TN,37076,185500.0,2.0,1.5,1032.0,,1985.0,50.0,http://www.redfin.com/TN/Hermitage/1031-Rachels-Square-Dr-37076/home/108020920,36.200336,-86.605427
161,Single Family Residential,4620 Tara Dr,Nashville,TN,37215,949000.0,4.0,3.0,3090.0,55321.0,1960.0,,http://www.redfin.com/TN/Nashville/4620-Tara-Dr-37215/home/96850904,36.087367,-86.819671
162,Vacant Land,7730 Hwy 70 S,Nashville,TN,37221,1100000.0,,,,74487.0,,,http://www.redfin.com/TN/Nashville/7730-Hwy-70-S-37221/home/146451344,36.0833001,-86.9585233
163,Single Family Residential,252 Bonnacroft Dr,Hermitage,TN,37076,265000.0,3.0,1.5,1658.0,11761.0,1967.0,,http://www.redfin.com/TN/Hermitage/252-Bonnacroft-Dr-37076/home/107989427,36.1981633,-86.6260485
164,Single Family Residential,4902 Illinois Ave,Nashville,TN,37209,799900.0,4.0,1.0,3950.0,10890.0,1973.0,,http://www.redfin.com/TN/Nashville/4902-Illinois-Ave-37209/home/172649734,36.158026,-86.846563
165,Single Family Residential,1611 Marshall Hollow Dr,Nashville,TN,37203,724900.0,4.0,3.5,2709.0,,2020.0,100.0,http://www.redfin.com/TN/Nashville/1611-Marshall-Hollow-Dr-37203/home/167945882,36.136539,-86.76747900000001
166,Single Family Residential,472 High Point Ter,Brentwood,TN,37027,494950.0,3.0,2.5,2648.0,5227.0,2014.0,100.0,http://www.redfin.com/TN/Brentwood/472-High-Point-Ter-37027/home/60711812,36.0040771,-86.69381949999999
167,Single Family Residential,7201 Natchez Pointe Dr,Nashville,TN,37221,627900.0,4.0,3.5,3944.0,16552.0,2017.0,40.0,http://www.redfin.com/TN/Nashville/7201-Natchez-Pointe-Dr-37221/home/60887423,36.045395,-86.982189
168,Townhouse,3831 W End Ave #27,Nashville,TN,37205,179000.0,1.0,1.0,756.0,871.0,1963.0,179.0,http://www.redfin.com/TN/Nashville/3831-W-End-Ave-37205/unit-27/home/108137120,36.131036200000004,-86.8340112
169,Single Family Residential,905 Weeping Willow Way,Goodlettsville,TN,37072,239500.0,3.0,2.0,1498.0,20037.0,2004.0,,http://www.redfin.com/TN/Goodlettsville/905-Weeping-Willow-Way-37072/home/108056289,36.2908666,-86.7400402
170,Single Family Residential,1610 Forrest Ave,Nashville,TN,37206,999000.0,5.0,3.5,3814.0,6534.0,2017.0,,http://www.redfin.com/TN/Nashville/1610-Forrest-Ave-37206/home/103949627,36.177510600000005,-86.74076240000001
171,Single Family Residential,1051 Nave Ct,Nashville,TN,37214,480850.0,4.0,3.5,2949.0,8276.0,2019.0,30.0,http://www.redfin.com/TN/Nashville/1051-Nave-CT-37214/home/170507445,36.173559999999995,-86.650834
