SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1508 S 82nd St,West Allis,WI,53214,159900,3,1.0,West Allis,1463,4791,1909,1,109,,Active,,,http://www.redfin.com/WI/West-Allis/1508-S-82nd-St-53214/home/90275885,METROMLS,1702491,N,Y,43.0146305,-88.0138926
MLS Listing,,Single Family Residential,316 Weed St,Fox Lake,WI,53933,299000,4,2.5,Lot 1 Csm 1196,2838,43560,1980,1,105,,Active,,,http://www.redfin.com/WI/Fox-Lake/316-Weed-St-53933/home/57656462,SCWMLS,1890049,N,Y,43.5605914,-88.9205621
MLS Listing,,Condo/Co-op,140 W Commerce Blvd #208,Slinger,WI,53086,108500,2,2.0,Slinger,1150,,1997,1,94,210,Active,,,http://www.redfin.com/WI/Slinger/140-W-Commerce-Blvd-53086/unit-208/home/62245693,METROMLS,1702489,N,Y,43.3261614,-88.2946471
MLS Listing,,Single Family Residential,9904 W Dakota St,West Allis,WI,53227,249900,3,2.0,West Allis,1612,11761,1955,1,155,,Active,,,http://www.redfin.com/WI/West-Allis/9904-W-Dakota-St-53227/home/57965123,METROMLS,1702482,N,Y,42.9923186,-88.0362131
MLS Listing,,Single Family Residential,10944 224th Ave,Bristol,WI,53104,3495000,4,2.5,Salem Lakes,4308,6244761,1989,1,811,,Active,,,http://www.redfin.com/WI/Bristol/10944-224th-Ave-53104/home/89306580,METROMLS,1702484,N,Y,42.520771,-88.083218
MLS Listing,,Single Family Residential,N99W16846 Chick A Dee Ct,Germantown,WI,53022,259900,3,1.5,Rustic Meadows,2328,27442,1979,1,112,,Active,,,http://www.redfin.com/WI/Germantown/N99W16846-Chick-A-Dee-Ct-53022/home/89657444,METROMLS,1702483,N,Y,43.1975654,-88.119014
MLS Listing,,Single Family Residential,608 Tulip Ln,Waupun,WI,53963,165000,4,2.0,S31 T14n R15e Parkview Add. Lot 6,1944,9147,1967,1,85,,Active,August-6-2020 05:00 PM,August-6-2020 06:00 PM,http://www.redfin.com/WI/Waupun/608-Tulip-Ln-53963/home/89109942,SCWMLS,1890013,N,Y,43.6394053,-88.7454533
MLS Listing,,Single Family Residential,N57W24957 Clover Dr,Sussex,WI,53089,369900,3,2.5,Eagles Ridge,2450,16117,1996,1,151,3,Active,,,http://www.redfin.com/WI/Sussex/N57W24957-Clover-Dr-53089/home/57998240,METROMLS,1702480,N,Y,43.1228361,-88.243209
MLS Listing,,Condo/Co-op,122 W Main St #122,Fontana,WI,53125,449900,2,2.5,Fontana,1835,,2020,1,245,195,Active,,,http://www.redfin.com/WI/Fontana-On-Geneva-Lake/122-W-Main-St-53125/unit-122/home/172522715,METROMLS,1702477,N,Y,42.5497398,-88.5813299
MLS Listing,,Single Family Residential,N2352 Halter Ln,Watertown,WI,53098,345000,4,4.0,Emmet,2962,70567,1901,1,116,,Active,,,http://www.redfin.com/WI/Watertown/N2352-Halter-Ln-53098/home/57599509,METROMLS,1702478,N,Y,43.278146,-88.6920899
MLS Listing,,Single Family Residential,7429 N 89th St,Milwaukee,WI,53224,169900,3,1.5,Melody View,1210,9147,1972,1,140,,Active,,,http://www.redfin.com/WI/Milwaukee/7429-N-89th-St-53224/home/57964131,METROMLS,1702476,N,Y,43.1529127,-88.0227897
MLS Listing,,Multi-Family (2-4 Unit),2625 S Delaware Ave #2627,Milwaukee,WI,53207,304900,4,2.0,Milwaukee,2136,4791,1924,1,143,,Active,,,http://www.redfin.com/WI/Milwaukee/2625-S-Delaware-Ave-53207/unit-2627/home/172658517,METROMLS,1702475,N,Y,42.9959439,-87.8892188
MLS Listing,,Single Family Residential,W316N714 Heather Hl,Delafield,WI,53018,399900,4,1.5,Delafield,2100,45738,1977,1,190,,Active,,,http://www.redfin.com/WI/Delafield/W316N714-Heather-Hl-53018/home/89983919,METROMLS,1702472,N,Y,43.0395006,-88.3773652
MLS Listing,,Single Family Residential,7205 49th Ave,Kenosha,WI,53142,364900,4,2.5,Kenosha,3620,10890,1968,1,101,,Active,,,http://www.redfin.com/WI/Kenosha/7205-49th-Ave-53142/home/89297307,METROMLS,1702471,N,Y,42.5686619,-87.8671359
MLS Listing,,Single Family Residential,4615 69th St,Kenosha,WI,53142,167500,3,1.0,Forest Park,804,7840,1960,1,208,,Active,,,http://www.redfin.com/WI/Kenosha/4615-69th-St-53142/home/57808082,METROMLS,1702474,N,Y,42.57093,-87.8645851
MLS Listing,,Vacant Land,Lt2 County Highway Nn,West Bend,WI,53095,119900,,,Jackson,,217800,,1,,,Active,,,http://www.redfin.com/WI/West-Bend/Lt2-County-Highway-NN-53095/home/172658432,METROMLS,1702468,N,Y,43.368121,-88.145907
MLS Listing,,Vacant Land,Lt1 County Highway Nn,West Bend,WI,53095,119900,,,Jackson,,217800,,1,,,Active,,,http://www.redfin.com/WI/West-Bend/Lt1-County-Highway-NN-53095/home/172658431,METROMLS,1702466,N,Y,43.3685866,-88.1520197
MLS Listing,,Vacant Land,Lt3 County Highway Nn,West Bend,WI,53095,119900,,,Jackson,,217800,,1,,,Active,,,http://www.redfin.com/WI/West-Bend/3680-County-Highway-NN-53095/home/172658430,METROMLS,1702469,N,Y,43.3757715,-88.2194534
MLS Listing,,Single Family Residential,9835 Lakeshore Dr,Pleasant Prairie,WI,53158,1025000,3,2.5,Carol Beach Estates,4248,25700,2004,1,241,13,Active,,,http://www.redfin.com/WI/Pleasant-Prairie/9835-Lakeshore-Dr-53158/unit-4/home/57638316,METROMLS,1702463,N,Y,42.5299606,-87.8134635
MLS Listing,,Single Family Residential,W302S2907 S Bethesda Cir,Waukesha,WI,53188,425000,3,2.5,Skyline Heights,2404,56628,1970,1,177,,Active,,,http://www.redfin.com/WI/Waukesha/W302S2907-Bethesda-Cirle-53188/home/89985584,METROMLS,1702465,N,Y,42.9915064,-88.3514625
MLS Listing,,Single Family Residential,7624 W Lorraine Pl,Milwaukee,WI,53222,169900,3,1.0,Cooper Park,1235,5227,1924,1,138,,Active,,,http://www.redfin.com/WI/Milwaukee/7624-W-Lorraine-Pl-53222/home/57844725,METROMLS,1702462,N,Y,43.0691795,-88.0083328
MLS Listing,,Single Family Residential,8521 W Lake Pointe Dr,Franklin,WI,53132,379900,3,2.5,Franklin,2062,11761,1997,1,184,,Active,,,http://www.redfin.com/WI/Franklin/8521-Lake-Pointe-Dr-53132/home/90258879,METROMLS,1702460,N,Y,42.890098,-88.0205823
MLS Listing,,Single Family Residential,3713 W Bridge St,Greenfield,WI,53221,229000,3,1.5,Greenfield,2094,13503,1969,1,109,,Active,,,http://www.redfin.com/WI/Greenfield/3713-W-Bridge-St-53221/home/57969901,METROMLS,1702457,N,Y,42.9353951,-87.9627501
MLS Listing,,Single Family Residential,2005 S 89th St,West Allis,WI,53227,129900,3,2.0,West Allis,1001,3920,1941,1,130,,Active,August-9-2020 09:30 AM,August-9-2020 11:00 AM,http://www.redfin.com/WI/West-Allis/2005-S-89th-St-53227/home/58009314,METROMLS,1702459,N,Y,43.0078957,-88.0238312
MLS Listing,,Condo/Co-op,6000 S Buckhorn Ave #204,Cudahy,WI,53110,159900,2,2.0,Cudahy,1450,,2005,1,110,200,Active,,,http://www.redfin.com/WI/Cudahy/6000-S-Buckhorn-Ave-53110/unit-204/home/90256136,METROMLS,1702456,N,Y,42.9364604,-87.8645675
MLS Listing,,Condo/Co-op,1415 Watercress Cir,West Bend,WI,53095,165000,2,2.0,West Bend,1348,,2002,1,122,150,Active,,,http://www.redfin.com/WI/West-Bend/1415-Watercress-Cir-53095/unit-4/home/89686748,METROMLS,1702454,N,Y,43.3994474,-88.1604444
MLS Listing,,Single Family Residential,729 Western Ave,Sheboygan Falls,WI,53085,290000,4,2.0,Westwood,2427,11325,1980,1,119,,Active,,,http://www.redfin.com/WI/Sheboygan-Falls/729-Western-Ave-53085/home/90090286,METROMLS,1702455,N,Y,43.7298823,-87.8291478
