SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,12409 Bristlecone Pine Blvd,Oklahoma City,OK,73142,349340,4,3.0,Oklahoma City,2450,,2020,1,143,30,Active,,,http://www.redfin.com/OK/Oklahoma-City/12409-Bristlecone-Pine-Blvd-73142/home/172660448,MLSOK,922898,N,Y,35.595583,-97.670848
MLS Listing,,Single Family Residential,124 SE Grand Blvd,Oklahoma City,OK,73129,125000,2,1.0,Oklahoma City,1268,7000,1932,1,99,,Active,,,http://www.redfin.com/OK/Oklahoma-City/124-SE-Grand-Blvd-73129/home/78511669,MLSOK,922862,N,Y,35.4280851,-97.5090516
MLS Listing,,Single Family Residential,516 NW 174th St,Edmond,OK,73012,180000,4,2.0,Edmond,1869,6599,2001,1,96,,Active,,,http://www.redfin.com/OK/Edmond/516-NW-174th-St-73012/home/71453422,MLSOK,922893,N,Y,35.6487671,-97.5242589
MLS Listing,,Single Family Residential,4221 NW 61st St,Oklahoma City,OK,73112,175000,3,2.0,Oklahoma City,1751,10006,1960,1,100,,Active,,,http://www.redfin.com/OK/Oklahoma-City/4221-NW-61st-St-73112/home/72008139,MLSOK,922888,N,Y,35.5336029,-97.5952636
MLS Listing,,Single Family Residential,2801 Tudor Rd,Oklahoma City,OK,73127,179900,4,2.5,Oklahoma City,2123,10202,1966,1,85,,Active,,,http://www.redfin.com/OK/Oklahoma-City/2801-Tudor-Rd-73127/home/71671947,MLSOK,922663,N,Y,35.4978647,-97.6049622
MLS Listing,,Single Family Residential,545 Wandering Way,Oklahoma City,OK,73170,225000,3,2.5,Oklahoma City,2181,32670,1997,1,103,,Active,,,http://www.redfin.com/OK/Oklahoma-City/545-Wandering-Way-73170/home/78394302,MLSOK,907874,N,Y,35.3431921,-97.5233071
MLS Listing,,Vacant Land,9220 SE 44 Blvd,Oklahoma City,OK,73145,99000,,,Oklahoma City,,217800,,1,,,Active,,,http://www.redfin.com/OK/Oklahoma-City/9220-SE-44th-St-73150/home/103945860,MLSOK,922880,N,Y,35.4197233,-97.3658438
MLS Listing,,Single Family Residential,5424 S Indian Meridian,Choctaw,OK,73020,269900,3,2.0,Choctaw,2124,435600,1981,1,127,,Active,,,http://www.redfin.com/OK/Choctaw/5424-S-Indian-Meridian-73020/home/78448015,MLSOK,922824,N,Y,35.4106588,-97.2430416
MLS Listing,,Single Family Residential,8117 NW 160th Ter,Edmond,OK,73013,296000,4,3.0,Edmond,2250,7802,2015,1,132,25,Active,August-8-2020 02:00 PM,August-8-2020 04:00 PM,http://www.redfin.com/OK/Edmond/8117-NW-160th-Ter-73013/home/78543813,MLSOK,922872,N,Y,35.633186,-97.6591132
MLS Listing,,Single Family Residential,5712 Slate Stone Ct,Mustang,OK,73064,410000,4,3.0,Mustang,2961,9897,2015,1,138,17,Active,,,http://www.redfin.com/OK/Mustang/5712-Slate-Stone-Ct-73064/home/78425166,MLSOK,922803,N,Y,35.4078603,-97.7280301
MLS Listing,,Single Family Residential,601 Shamrock Cir,Yukon,OK,73099,235000,4,3.0,Yukon,1952,43560,2011,1,120,21,Active,,,http://www.redfin.com/OK/Yukon/601-Shamrock-Cir-73099/home/71953416,MLSOK,922271,N,Y,35.4720796,-97.7585414
